Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,SWC_1_1_1,SWC_1_2_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP
2023/4/1 5:00,0.2135,17.07,17.6,21.5,28.6,2023,91,5,91.20833333,1.81526,NA,NA,1.32,0.49526,NA,NA,-5.40215
2023/4/1 6:00,49.575,16.855,17.51,21.5,28.6,2023,91,6,91.25,1.7,NA,NA,1.4,0.3,NA,NA,-11.8978
2023/4/1 7:00,399.75,16.72,17.43,21.5,28.6,2023,91,7,91.29166667,1.65,NA,NA,1.27,0.38,NA,NA,-2.246945
2023/4/1 8:00,796.05,16.875,17.34,21.5,28.6,2023,91,8,91.33333333,1.69,NA,NA,1.31,0.38,NA,NA,3.47045
2023/4/1 9:00,1119.5,17.21,17.28,21.4,28.6,2023,91,9,91.375,1.61,NA,NA,1.14,0.47,NA,NA,18.4085
2023/4/1 10:00,1513,17.875,17.25,21.35,28.55,2023,91,10,91.41666667,2.2,NA,NA,1.26,0.94,NA,NA,14.068
2023/4/1 11:00,1688.5,18.225,17.27,21.3,28.5,2023,91,11,91.45833333,1.91,NA,NA,1.25,0.66,NA,NA,15.6075
2023/4/1 12:00,1699.5,18.26,17.335,21.3,28.4,2023,91,12,91.5,2,NA,NA,1.27,0.73,NA,NA,16.3365
2023/4/1 13:00,1702.5,18.49,17.395,21.2,28.35,2023,91,13,91.54166667,1.88,NA,NA,1.27,0.61,NA,NA,18.702
2023/4/1 14:00,1393,18.64,17.465,21.2,28.25,2023,91,14,91.58333333,1.89,NA,NA,1.43,0.46,NA,NA,16.655
2023/4/1 15:00,798.8,18.665,17.53,21.1,28.2,2023,91,15,91.625,1.87,NA,NA,1.41,0.46,NA,NA,15.7455
2023/4/1 16:00,478.45,18.655,17.595,21.1,28.15,2023,91,16,91.66666667,2.32,NA,NA,1.87,0.45,NA,NA,14.0365
2023/4/1 17:00,278.45,18.59,17.65,21.1,28.1,2023,91,17,91.70833333,2.28,NA,NA,NA,NA,NA,NA,11.3626
2023/4/1 18:00,37.976,18.39,17.685,21.1,28.05,2023,91,18,91.75,2.44,NA,NA,NA,NA,NA,NA,9.5025
2023/4/1 19:00,0.057,18.12,17.7,21.1,28,2023,91,19,91.79166667,2.49,NA,NA,NA,NA,NA,NA,3.3797
2023/4/1 20:00,0.0555,17.825,17.69,21.1,28,2023,91,20,91.83333333,3.2,NA,NA,NA,NA,NA,NA,3.6707
2023/4/1 21:00,0.061,17.54,17.66,21.1,28,2023,91,21,91.875,2,NA,NA,NA,NA,NA,NA,4.15385
2023/4/1 22:00,0.0595,17.3,17.605,21.1,28,2023,91,22,91.91666667,1.95,NA,NA,1.31,0.64,NA,NA,0.849045
2023/4/1 23:00,0.066,17.125,17.535,21.1,28,2023,91,23,91.95833333,1.82198,NA,NA,1.24,0.58198,NA,NA,0.685975
2023/4/2 0:00,0.0615,16.96,17.47,21.15,28,2023,92,0,92,1.83,NA,NA,1.19,0.64,NA,NA,2.3183
2023/4/2 1:00,0.0655,16.81,17.4,21.1,28,2023,92,1,92.04166667,1.79,NA,NA,1.23,0.56,NA,NA,0.761805
2023/4/2 2:00,0.0645,16.65,17.32,21.1,28,2023,92,2,92.08333333,1.7,NA,NA,1.15,0.55,NA,NA,-1.92625
2023/4/2 3:00,0.0625,16.52,17.25,21.1,27.9,2023,92,3,92.125,1.67,NA,NA,1.14,0.53,NA,NA,0.90396
2023/4/2 4:00,0.0755,16.39,17.185,21.1,27.9,2023,92,4,92.16666667,1.65,NA,NA,1.12,0.53,NA,NA,2.247635
2023/4/2 5:00,0.152,16.265,17.11,21.1,27.9,2023,92,5,92.20833333,1.71,NA,NA,1.14,0.57,NA,NA,-0.02235
2023/4/2 6:00,47.08,16.145,17.04,21.1,27.9,2023,92,6,92.25,1.72,NA,NA,1.11,0.61,NA,NA,2.88675
2023/4/2 7:00,264.65,16.115,16.965,21.1,27.9,2023,92,7,92.29166667,1.64,NA,NA,1.14,0.5,NA,NA,6.7846
2023/4/2 8:00,639.35,16.325,16.905,21.1,27.9,2023,92,8,92.33333333,1.57,NA,NA,1.09,0.48,NA,NA,8.6733
2023/4/2 9:00,821.25,16.79,16.865,21.1,27.9,2023,92,9,92.375,1.85,NA,NA,1.09,0.76,NA,NA,12.01615
2023/4/2 10:00,1096,17.36,16.865,21,27.8,2023,92,10,92.41666667,1.88,NA,NA,1.16,0.72,NA,NA,17.677
2023/4/2 11:00,1473,17.88,16.91,20.95,27.75,2023,92,11,92.45833333,1.89,NA,NA,1.19,0.7,NA,NA,17.322
2023/4/2 12:00,1085,18.32,17.01,20.9,27.7,2023,92,12,92.5,1.87,NA,NA,1.28,0.59,NA,NA,17.9825
2023/4/2 13:00,679.8,18.625,17.13,20.8,27.6,2023,92,13,92.54166667,2,NA,NA,1.27,0.73,NA,NA,19.886
2023/4/2 14:00,826.5,18.82,17.255,20.8,27.55,2023,92,14,92.58333333,2.14,NA,NA,1.38,0.76,NA,NA,16.9255
2023/4/2 15:00,495.4,19.02,17.38,20.8,27.5,2023,92,15,92.625,2.56,NA,NA,1.37,1.19,NA,NA,15.7885
2023/4/2 16:00,242.95,19.105,17.495,20.8,27.4,2023,92,16,92.66666667,2.3,NA,NA,1.38,0.92,NA,NA,13.155
2023/4/2 17:00,83.275,19.06,17.6,20.8,27.4,2023,92,17,92.70833333,2.39,NA,NA,1.48,0.91,NA,NA,5.95565
2023/4/2 18:00,15.554,18.98,17.69,20.8,27.4,2023,92,18,92.75,2.41,NA,NA,1.47,0.94,NA,NA,3.09405
2023/4/2 19:00,0.0575,18.9,17.75,20.8,27.4,2023,92,19,92.79166667,2.5,NA,NA,1.41,1.09,NA,NA,0.7452
2023/4/2 20:00,0.066,18.81,17.8,20.8,27.3,2023,92,20,92.83333333,2.54,NA,NA,1.48,1.06,NA,NA,0.06141
2023/4/2 21:00,0.0595,18.685,17.83,20.8,27.3,2023,92,21,92.875,3.5594,NA,NA,1.6,1.9594,NA,NA,1.9977
2023/4/2 22:00,0.061,18.575,17.85,20.8,27.3,2023,92,22,92.91666667,3.16,NA,NA,1.67,1.49,NA,NA,-0.771625
2023/4/2 23:00,0.0655,18.46,17.85,20.8,27.3,2023,92,23,92.95833333,2.6,NA,NA,1.49,1.11,NA,NA,-2.23315
2023/4/3 0:00,0.0715,18.34,17.85,20.8,27.3,2023,93,0,93,2.74,NA,NA,1.52,1.22,NA,NA,2.208
2023/4/3 1:00,0.073,18.23,17.835,20.8,27.3,2023,93,1,93.04166667,2.56,NA,NA,1.59,0.97,NA,NA,1.2954855
2023/4/3 2:00,0.0675,18.13,17.815,20.8,27.3,2023,93,2,93.08333333,2.39,NA,NA,1.41,0.98,NA,NA,2.17224
2023/4/3 3:00,0.0755,18.14,17.795,20.8,27.3,2023,93,3,93.125,2.54,NA,NA,1.61,0.93,NA,NA,-4.22355
2023/4/3 4:00,0.0745,18.18,17.775,20.8,27.3,2023,93,4,93.16666667,2.68,NA,NA,1.42,1.26,NA,NA,-1.71973
2023/4/3 5:00,0.1665,18.21,17.765,20.8,27.3,2023,93,5,93.20833333,2.74,NA,NA,1.49,1.25,NA,NA,0.771295
2023/4/3 6:00,26.635,18.255,17.765,20.8,27.3,2023,93,6,93.25,3.18,NA,NA,1.51,1.67,NA,NA,-2.64685
2023/4/3 7:00,148.8,18.34,17.765,20.8,27.2,2023,93,7,93.29166667,3.04,NA,NA,1.51,1.53,NA,NA,-2.61875
2023/4/3 8:00,349.9,18.52,17.775,20.8,27.2,2023,93,8,93.33333333,3.04,NA,NA,1.54,1.5,NA,NA,-1.447
2023/4/3 9:00,593.25,18.79,17.8,20.75,27.2,2023,93,9,93.375,2.44,NA,NA,1.53,0.91,NA,NA,14.827
2023/4/3 10:00,836.6,19.16,17.845,20.7,27.15,2023,93,10,93.41666667,2.53,NA,NA,1.48,1.05,NA,NA,16.4675
2023/4/3 11:00,1211.5,19.555,17.92,20.65,27.1,2023,93,11,93.45833333,2.65,NA,NA,1.46,1.19,NA,NA,19.694
2023/4/3 12:00,1635.5,19.9,18.015,20.6,27.05,2023,93,12,93.5,2.61,NA,NA,1.5,1.11,NA,NA,24.2385
2023/4/3 13:00,1673,20.3,18.13,20.55,26.9,2023,93,13,93.54166667,2.48,NA,NA,1.57,0.91,NA,NA,24.159
2023/4/3 14:00,1404.5,20.53,18.255,20.5,26.8,2023,93,14,93.58333333,2.72,NA,NA,1.61,1.11,NA,NA,23.97
2023/4/3 15:00,1114.5,20.68,18.385,20.5,26.75,2023,93,15,93.625,2.77,NA,NA,NA,NA,NA,NA,16.7175
2023/4/3 16:00,656.05,20.72,18.51,20.4,26.7,2023,93,16,93.66666667,3.08,NA,NA,NA,NA,NA,NA,18.305
2023/4/3 17:00,164.5,20.66,18.62,20.4,26.65,2023,93,17,93.70833333,2.99,NA,NA,NA,NA,NA,NA,12.919
2023/4/3 18:00,21.87,20.525,18.71,20.4,26.6,2023,93,18,93.75,2.89,NA,NA,NA,NA,NA,NA,6.959
2023/4/3 19:00,0.0555,20.345,18.775,20.4,26.6,2023,93,19,93.79166667,4.35,NA,NA,NA,NA,NA,NA,3.57995
2023/4/3 20:00,0.0575,20.19,18.81,20.4,26.5,2023,93,20,93.83333333,4.1,NA,NA,NA,NA,NA,NA,1.00667
2023/4/3 21:00,0.059,20.01,18.835,20.4,26.5,2023,93,21,93.875,3.62,NA,NA,NA,NA,NA,NA,0.904809
2023/4/3 22:00,0.0545,19.825,18.835,20.4,26.5,2023,93,22,93.91666667,3.96,NA,NA,NA,NA,NA,NA,1.82283
2023/4/3 23:00,0.067,19.68,18.82,20.4,26.5,2023,93,23,93.95833333,3.07,NA,NA,NA,NA,NA,NA,0.685595
2023/4/4 0:00,0.066,19.575,18.8,20.4,26.5,2023,94,0,94,2.66,NA,NA,NA,NA,NA,NA,0.47034
2023/4/4 1:00,0.0585,19.48,18.775,20.4,26.5,2023,94,1,94.04166667,3.38,NA,NA,NA,NA,NA,NA,-2.210815
2023/4/4 2:00,0.0775,19.415,18.75,20.4,26.5,2023,94,2,94.08333333,3.2,NA,NA,NA,NA,NA,NA,-2.80125
2023/4/4 3:00,0.068,19.4,18.725,20.4,26.5,2023,94,3,94.125,4.15,NA,NA,1.67,2.48,NA,NA,-3.1963
2023/4/4 4:00,0.0705,19.38,18.705,20.4,26.5,2023,94,4,94.16666667,2.7,NA,NA,1.71,0.99,NA,NA,-1.60155
2023/4/4 5:00,0.232,19.365,18.695,20.4,26.4,2023,94,5,94.20833333,3.64,NA,NA,1.66,1.98,NA,NA,-3.1443
2023/4/4 6:00,41.995,19.36,18.68,20.4,26.4,2023,94,6,94.25,3.35,NA,NA,1.61,1.74,NA,NA,-0.41034
2023/4/4 7:00,227.4,19.39,18.67,20.4,26.4,2023,94,7,94.29166667,2.96,NA,NA,1.65,1.31,NA,NA,-0.87595
2023/4/4 8:00,474.3,19.535,18.665,20.4,26.4,2023,94,8,94.33333333,3.7,NA,NA,1.92,1.78,NA,NA,4.6058
2023/4/4 9:00,586.75,19.735,18.67,20.4,26.35,2023,94,9,94.375,3.34,NA,NA,1.74,1.6,NA,NA,12.2315
2023/4/4 10:00,887.5,20.02,18.705,20.4,26.3,2023,94,10,94.41666667,3.04,NA,NA,1.64,1.4,NA,NA,15.464
2023/4/4 11:00,954,20.32,18.745,20.3,26.3,2023,94,11,94.45833333,2.87,NA,NA,1.63,1.24,NA,NA,21.593
2023/4/4 12:00,939.55,20.57,18.82,20.3,26.2,2023,94,12,94.5,2.84,NA,NA,1.68,1.16,NA,NA,19.887
2023/4/4 13:00,314.05,20.65,18.895,20.25,26.1,2023,94,13,94.54166667,2.78,NA,NA,1.72,1.06,NA,NA,16.187
2023/4/4 14:00,1148.5,20.71,18.98,20.2,26.1,2023,94,14,94.58333333,2.73,NA,NA,1.73,1,NA,NA,15.8805
2023/4/4 15:00,416.9,20.865,19.045,20.2,26.05,2023,94,15,94.625,3.31,NA,NA,1.76,1.55,NA,NA,16.629
2023/4/4 16:00,283.35,20.835,19.11,20.2,25.95,2023,94,16,94.66666667,3.03,NA,NA,1.77,1.26,NA,NA,12.8873
2023/4/4 17:00,80.08,20.77,19.18,20.1,25.9,2023,94,17,94.70833333,3.33,NA,NA,NA,NA,NA,NA,8.62845
2023/4/4 18:00,10.2985,20.66,19.22,20.1,25.9,2023,94,18,94.75,3.61,NA,NA,NA,NA,NA,NA,3.92855
2023/4/4 19:00,0.063,20.555,19.255,20.1,25.9,2023,94,19,94.79166667,3.16,NA,NA,NA,NA,NA,NA,2.62185
2023/4/4 20:00,0.0675,20.455,19.27,20.1,25.8,2023,94,20,94.83333333,2.92,NA,NA,NA,NA,NA,NA,1.161475
2023/4/4 21:00,0.069,20.37,19.275,20.1,25.8,2023,94,21,94.875,3.24,NA,NA,NA,NA,NA,NA,0.5747015
2023/4/4 22:00,0.08,20.315,19.28,20.1,25.8,2023,94,22,94.91666667,3.51,NA,NA,NA,NA,NA,NA,1.265937
2023/4/4 23:00,0.064,20.275,19.27,20.1,25.8,2023,94,23,94.95833333,3.01,NA,NA,NA,NA,NA,NA,-2.048605
2023/4/5 0:00,0.0685,20.205,19.265,20.1,25.8,2023,95,0,95,3.06,NA,NA,NA,NA,NA,NA,-0.78102
2023/4/5 1:00,0.0655,20.155,19.26,20.1,25.8,2023,95,1,95.04166667,3.19,NA,NA,1.75,1.44,NA,NA,-1.03402
2023/4/5 2:00,0.0625,20.115,19.245,20.1,25.8,2023,95,2,95.08333333,3.16,NA,NA,1.75,1.41,NA,NA,-1.73005
2023/4/5 3:00,0.0735,20.08,19.24,20.1,25.8,2023,95,3,95.125,3.06,NA,NA,1.73,1.33,NA,NA,0.500445
2023/4/5 4:00,0.0685,20.04,19.23,20.1,25.8,2023,95,4,95.16666667,3.18,NA,NA,1.78,1.4,NA,NA,1.06493
2023/4/5 5:00,0.3145,19.99,19.22,20.1,25.7,2023,95,5,95.20833333,3.05,NA,NA,1.84,1.21,NA,NA,-0.25721
2023/4/5 6:00,31.98,19.905,19.205,20.1,25.7,2023,95,6,95.25,3.13,NA,NA,1.86,1.27,NA,NA,-0.38122
2023/4/5 7:00,225.65,19.875,19.19,20.1,25.7,2023,95,7,95.29166667,3.54,NA,NA,1.83,1.71,NA,NA,-0.68255
2023/4/5 8:00,53.17,19.93,19.17,20.2,25.7,2023,95,8,95.33333333,3.27,NA,NA,1.81,1.46,NA,NA,2.598
2023/4/5 9:00,57.455,19.735,19.17,21.5,26.05,2023,95,9,95.375,3.2,NA,NA,1.76,1.44,NA,NA,0.68155
2023/4/5 10:00,554.345,NA,NA,NA,NA,2023,95,10,95.41666667,5.47335,NA,NA,1.69,3.78335,NA,NA,1.88485
2023/4/5 11:00,1256,NA,NA,NA,NA,2023,95,11,95.45833333,2.92,NA,NA,1.96,0.96,NA,NA,9.76915
2023/4/5 12:00,867.65,NA,NA,NA,NA,2023,95,12,95.5,2.88,NA,NA,2.08,0.8,NA,NA,23.452
2023/4/5 13:00,493.7,NA,NA,NA,NA,2023,95,13,95.54166667,3.17,NA,NA,2.29,0.88,NA,NA,22.813
2023/4/5 14:00,222.55,NA,NA,NA,NA,2023,95,14,95.58333333,2.79,NA,NA,2.18,0.61,NA,NA,16.003
2023/4/5 15:00,270.75,NA,NA,NA,NA,2023,95,15,95.625,2.66,NA,NA,1.93,0.73,NA,NA,7.2788
2023/4/5 16:00,270.05,NA,NA,NA,NA,2023,95,16,95.66666667,2.55,NA,NA,1.84,0.71,NA,NA,10.5541
2023/4/5 17:00,32.065,NA,NA,NA,NA,2023,95,17,95.70833333,2.76,NA,NA,1.75,1.01,NA,NA,6.97505
2023/4/5 18:00,17.3705,NA,NA,NA,NA,2023,95,18,95.75,2.29,NA,NA,1.69,0.6,NA,NA,0.22429
2023/4/5 19:00,0.0605,NA,NA,NA,NA,2023,95,19,95.79166667,2.31,NA,NA,1.7,0.61,NA,NA,-0.780365
