Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,SWC_1_1_1,SWC_1_2_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP,SR,Ra
2024/3/17 22:00,0,17.64,17.83,42.8,35.9,2024,77,22,77.91666667,1.24,1.4,NA,0.954791,0.285209,0.445209,NA,1.296475,1.32,0.365209
2024/3/17 23:00,0,17.48,17.785,42.85,35.9,2024,77,23,77.95833333,1.2,1.33,NA,0.997976,0.202024,0.332024,NA,-2.47735,1.265,0.267024
2024/3/18 0:00,0,17.325,17.715,42.9,35.9,2024,78,0,78,1.24,1.43,NA,0.990425,0.249575,0.439575,NA,-2.21449,1.335,0.344575
2024/3/18 1:00,0,17.175,17.655,42.9,35.9,2024,78,1,78.04166667,1.13,1.38,NA,1.095,0.035,0.285,NA,-4.4257,1.255,0.16
2024/3/18 2:00,0,16.985,17.575,42.9,35.9,2024,78,2,78.08333333,1.09,1.39,NA,1.03,0.06,0.36,NA,-1.28115,1.24,0.21
2024/3/18 3:00,0,16.77,17.495,42.9,35.9,2024,78,3,78.125,1.06517,1.36,NA,1.09957,-0.0344,0.26043,NA,0.787385,1.212585,0.113015
2024/3/18 4:00,0,16.53,17.405,42.9,35.9,2024,78,4,78.16666667,1.09248,1.34,NA,1.07,0.02248,0.27,NA,0.903075,1.21624,0.14624
2024/3/18 5:00,0,16.295,17.295,42.95,35.95,2024,78,5,78.20833333,1.02,1.29,NA,1.07,-0.05,0.22,NA,1.4889,1.155,0.085
2024/3/18 6:00,6.01,16.025,17.18,43,35.9,2024,78,6,78.25,0.917566,1.215,NA,1.12,-0.202434,0.095,NA,-0.005,1.066283,-0.053717
2024/3/18 7:00,295.9,15.72,17.05,43,35.9,2024,78,7,78.29166667,0.976623,1.22,NA,1.08,-0.103377,0.14,NA,2.2498,1.0983115,0.0183115
2024/3/18 8:00,694.25,15.43,16.905,43,36,2024,78,8,78.33333333,0.93,1.23,NA,1.1,-0.17,0.13,NA,6.0011,1.08,-0.02
2024/3/18 9:00,1036.5,15.27,16.745,43,36,2024,78,9,78.375,0.99,1.27,NA,1.19,-0.2,0.08,NA,10.5617,1.13,-0.06
2024/3/18 10:00,1240,15.27,16.615,43,36,2024,78,10,78.41666667,1.15,1.32,NA,1.27,-0.12,0.05,NA,11.3985,1.235,-0.035
2024/3/18 11:00,1357.5,15.64,16.515,42.9,36,2024,78,11,78.45833333,1.19,1.39,NA,1.41,-0.22,-0.02,NA,13.7915,1.29,-0.12
2024/3/18 12:00,1426.5,16.1,16.485,42.85,36,2024,78,12,78.5,1.67,1.64,NA,1.75,-0.08,-0.11,NA,16.519,1.655,-0.095
2024/3/18 13:00,1482,16.375,16.53,42.8,36,2024,78,13,78.54166667,1.3,1.53,NA,1.54,-0.24,-0.01,NA,14.579,1.415,-0.125
2024/3/18 14:00,1268.5,16.745,16.615,42.75,35.9,2024,78,14,78.58333333,1.35,1.67,NA,1.62,-0.27,0.05,NA,15.524,1.51,-0.11
2024/3/18 15:00,962,17.045,16.715,42.7,35.9,2024,78,15,78.625,1.34,1.6,NA,1.59,-0.25,0.01,NA,14.0425,1.47,-0.12
2024/3/18 16:00,619.85,17.185,16.83,42.7,35.9,2024,78,16,78.66666667,1.41,1.62,NA,1.39,0.02,0.23,NA,12.144,1.515,0.125
2024/3/18 17:00,274.15,17.09,16.93,42.7,35.9,2024,78,17,78.70833333,1.29,1.61,NA,1.43539,-0.14539,0.17461,NA,11.285,1.45,0.01461
2024/3/18 18:00,13.13,16.845,16.99,42.8,35.9,2024,78,18,78.75,1.35,NA,NA,1.37,-0.02,NA,NA,6.9135,1.35,-0.02
2024/3/18 19:00,0,16.525,17.005,42.8,35.9,2024,78,19,78.79166667,1.27,1.47,NA,1.4,-0.13,0.07,NA,0.6467545,1.37,-0.03
2024/3/18 20:00,0,16.15,16.96,42.8,35.9,2024,78,20,78.83333333,NA,1.35,NA,1.35,NA,0,NA,1.2196,1.35,0
2024/3/18 21:00,0,15.76,16.87,42.9,35.9,2024,78,21,78.875,1.09,1.27,NA,1.33,-0.24,-0.06,NA,1.21277,1.18,-0.15
2024/3/18 22:00,0,15.39,16.74,42.9,35.9,2024,78,22,78.91666667,NA,1.29,NA,1.19,NA,0.1,NA,1.3594,1.29,0.1
2024/3/18 23:00,0,15.01,16.595,42.9,35.9,2024,78,23,78.95833333,1.01,1.18,NA,1.14,-0.13,0.04,NA,0.827715,1.095,-0.045
2024/3/19 0:00,0,14.635,16.43,43,35.9,2024,79,0,79,0.93,1.18,NA,1.06,-0.13,0.12,NA,-0.4981,1.055,-0.005
2024/3/19 1:00,0,14.27,16.25,43,35.9,2024,79,1,79.04166667,0.91,1.17,NA,1.06,-0.15,0.11,NA,-0.721005,1.04,-0.02
2024/3/19 2:00,0,13.905,16.05,43.05,35.9,2024,79,2,79.08333333,0.96,1.11,NA,NA,NA,NA,NA,-0.57102,1.035,NA
2024/3/19 3:00,0,13.55,15.85,43.1,35.9,2024,79,3,79.125,NA,1.07,NA,0.96,NA,0.11,NA,0.020755,1.07,0.11
2024/3/19 4:00,0,13.2,15.64,43.1,36,2024,79,4,79.16666667,0.82,1.12,NA,0.94,-0.12,0.18,NA,-0.039165,0.97,0.03
2024/3/19 5:00,0,12.87,15.43,43.1,36,2024,79,5,79.20833333,0.82326,1.03,NA,0.86,-0.03674,0.17,NA,0.76905,0.92663,0.06663
2024/3/19 6:00,5.26,12.545,15.215,43.2,36,2024,79,6,79.25,0.78,1.09,NA,0.85,-0.07,0.24,NA,1.5492,0.935,0.085
2024/3/19 7:00,291.2,12.245,15.005,43.2,36,2024,79,7,79.29166667,0.77,1.03,NA,0.84,-0.07,0.19,NA,6.4944,0.9,0.06
2024/3/19 8:00,715.2,12.02,14.795,43.2,36.05,2024,79,8,79.33333333,0.8,1,NA,0.87,-0.07,0.13,NA,7.449,0.9,0.03
2024/3/19 9:00,1073.5,11.99,14.59,43.2,36.1,2024,79,9,79.375,0.79,1.09,NA,0.9,-0.11,0.19,NA,5.4743,0.94,0.04
2024/3/19 10:00,1359,12.18,14.43,43.15,36.1,2024,79,10,79.41666667,0.94,1.17,NA,0.880367,0.059633,0.289633,NA,8.3469,1.055,0.174633
2024/3/19 11:00,1490,12.92,14.33,43,36.1,2024,79,11,79.45833333,1.08,1.6,NA,1.33,-0.25,0.27,NA,14.1075,1.34,0.01
2024/3/19 12:00,1618,13.705,14.355,42.95,36.1,2024,79,12,79.5,1.4,1.41,NA,1.4,0,0.01,NA,14.48,1.405,0.005
2024/3/19 13:00,1496.5,14.225,14.475,42.9,36.05,2024,79,13,79.54166667,1.16,1.54,NA,1.33,-0.17,0.21,NA,13.724,1.35,0.02
2024/3/19 14:00,1396,14.895,14.645,42.8,36,2024,79,14,79.58333333,1.4,1.57,NA,1.29,0.11,0.28,NA,12.144,1.485,0.195
2024/3/19 15:00,1087,15.485,14.86,42.7,36,2024,79,15,79.625,1.31,1.54,NA,1.36,-0.05,0.18,NA,12.7875,1.425,0.065
2024/3/19 16:00,663.7,15.865,15.09,42.7,35.9,2024,79,16,79.66666667,1.25,1.54,NA,1.28,-0.03,0.26,NA,11.836,1.395,0.115
2024/3/19 17:00,262.75,15.975,15.31,42.7,35.9,2024,79,17,79.70833333,1.34,1.65,NA,1.31,0.03,0.34,NA,10.1292,1.495,0.185
2024/3/19 18:00,23.625,15.91,15.495,42.7,35.9,2024,79,18,79.75,1.34368,1.55,NA,1.28,0.06368,0.27,NA,6.7532,1.44684,0.16684
2024/3/19 19:00,0,15.71,15.61,42.8,35.9,2024,79,19,79.79166667,1.21376,1.53,NA,1.19591,0.01785,0.33409,NA,0.93971,1.37188,0.17597
2024/3/19 20:00,0,15.475,15.67,42.8,35.9,2024,79,20,79.83333333,1.2879,1.53,NA,1.05342,0.23448,0.47658,NA,1.34395,1.40895,0.35553
2024/3/19 21:00,0,15.21,15.68,42.85,35.9,2024,79,21,79.875,NA,1.47,NA,1.04,NA,0.43,NA,0.753765,1.47,0.43
2024/3/19 22:00,0,14.93,15.645,42.85,35.9,2024,79,22,79.91666667,1.11,1.38,NA,1.01,0.1,0.37,NA,-0.13593,1.245,0.235
2024/3/19 23:00,0,14.64,15.585,42.9,35.9,2024,79,23,79.95833333,1.08,1.29,NA,1.03664,0.04336,0.25336,NA,-0.47011,1.185,0.14836
2024/3/20 0:00,0,14.36,15.505,42.9,35.9,2024,80,0,80,0.99,1.39,NA,0.97,0.02,0.42,NA,0.67602,1.19,0.22
2024/3/20 1:00,0,14.11,15.4,42.9,35.9,2024,80,1,80.04166667,1.03,1.33,NA,0.928313,0.101687,0.401687,NA,-0.07124,1.18,0.251687
2024/3/20 2:00,0,13.9,15.285,42.9,35.9,2024,80,2,80.08333333,1.05,1.32,NA,0.961115,0.088885,0.358885,NA,0.023309,1.185,0.223885
2024/3/20 3:00,0,13.71,15.17,43,35.9,2024,80,3,80.125,0.96,1.24,NA,0.91737,0.04263,0.32263,NA,-1.291115,1.1,0.18263
2024/3/20 4:00,0,13.53,15.05,43,35.9,2024,80,4,80.16666667,0.93,1.23,NA,0.87,0.06,0.36,NA,0.228365,1.08,0.21
2024/3/20 5:00,0,13.35,14.94,43,35.9,2024,80,5,80.20833333,0.96,1.21,NA,0.87,0.09,0.34,NA,0.0638575,1.085,0.215
2024/3/20 6:00,0,13.17,14.82,43,35.95,2024,80,6,80.25,0.94,1.17,NA,0.89,0.05,0.28,NA,-3.07625,1.055,0.165
2024/3/20 7:00,90.51,13.045,14.71,43,36,2024,80,7,80.29166667,1.01,1.26,NA,0.86,0.15,0.4,NA,-1.4231,1.135,0.275
2024/3/20 8:00,282.4,13.025,14.6,43,36,2024,80,8,80.33333333,0.91,1.31,NA,0.94,-0.03,0.37,NA,0.26005,1.11,0.17
2024/3/20 9:00,341.25,13.11,14.51,43,36,2024,80,9,80.375,1.04,1.36,NA,1,0.04,0.36,NA,4.43055,1.2,0.2
2024/3/20 10:00,589.55,13.305,14.45,43,36,2024,80,10,80.41666667,1.07,1.41,NA,1.00046,0.06954,0.40954,NA,6.59945,1.24,0.23954
2024/3/20 11:00,816.75,13.59,14.42,42.9,36,2024,80,11,80.45833333,1.22478,1.43,NA,NA,NA,NA,NA,19.0425,1.32739,NA
2024/3/20 12:00,791.6,14.005,14.445,42.9,36,2024,80,12,80.5,1.31,1.59,NA,1.11,0.2,0.48,NA,10.2019,1.45,0.34
2024/3/20 13:00,723.75,14.47,14.515,42.8,36,2024,80,13,80.54166667,1.37,1.6,NA,1.13,0.24,0.47,NA,18.08,1.485,0.355
2024/3/20 14:00,532.45,14.9,14.63,42.8,35.95,2024,80,14,80.58333333,1.39,1.69,NA,1.22,0.17,0.47,NA,14.851,1.54,0.32
2024/3/20 15:00,370.1,15.25,14.77,42.7,35.9,2024,80,15,80.625,1.405,1.74,NA,1.26,0.145,0.48,NA,13.438,1.5725,0.3125
2024/3/20 16:00,237.05,15.495,14.925,42.7,35.9,2024,80,16,80.66666667,1.4,1.75,NA,1.41,-0.01,0.34,NA,11.0371,1.575,0.165
2024/3/20 17:00,81.76,15.655,15.075,42.7,35.9,2024,80,17,80.70833333,1.6,1.825,NA,1.42,0.18,0.405,NA,6.32475,1.7125,0.2925
2024/3/20 18:00,0,15.72,15.205,42.7,35.9,2024,80,18,80.75,1.45,1.92,NA,1.36,0.09,0.56,NA,2.345815,1.685,0.325
2024/3/20 19:00,0,15.72,15.315,42.7,35.9,2024,80,19,80.79166667,1.48,NA,NA,1.20203,0.27797,NA,NA,-0.05961,1.48,0.27797
2024/3/20 20:00,0,15.67,15.4,42.7,35.85,2024,80,20,80.83333333,1.4614,1.73,NA,1.16926,0.29214,0.56074,NA,0.0289176,1.5957,0.42644
2024/3/20 21:00,0,15.6,15.46,42.7,35.8,2024,80,21,80.875,1.3247,1.71,NA,1.23,0.0947,0.48,NA,0.035917,1.51735,0.28735
2024/3/20 22:00,0,15.485,15.49,42.7,35.8,2024,80,22,80.91666667,1.34,1.73,NA,1.27,0.07,0.46,NA,0.073898,1.535,0.265
2024/3/20 23:00,0,15.395,15.505,42.75,35.8,2024,80,23,80.95833333,1.35,1.9,NA,1.18,0.17,0.72,NA,0.097766,1.625,0.445
2024/3/21 0:00,0,15.32,15.51,42.8,35.8,2024,81,0,81,NA,1.8,NA,1.20268,NA,0.59732,NA,-2.876405,1.8,0.59732
2024/3/21 1:00,0,15.27,15.5,42.8,35.8,2024,81,1,81.04166667,1.47,1.72,NA,NA,NA,NA,NA,0.348166,1.595,NA
2024/3/21 2:00,0,15.225,15.485,42.8,35.8,2024,81,2,81.08333333,1.39,1.7,NA,NA,NA,NA,NA,0.682215,1.545,NA
2024/3/21 3:00,0,15.18,15.47,42.8,35.8,2024,81,3,81.125,1.37,1.83,NA,1.18,0.19,0.65,NA,-0.0736515,1.6,0.42
2024/3/21 4:00,0,15.14,15.455,42.8,35.8,2024,81,4,81.16666667,1.37,1.74,NA,1.22,0.15,0.52,NA,-0.024701,1.555,0.335
2024/3/21 5:00,0,15.105,15.44,42.8,35.85,2024,81,5,81.20833333,1.26,1.68959,NA,1.15,0.11,0.53959,NA,0.002722,1.474795,0.324795
2024/3/21 6:00,0,15.055,15.43,42.85,35.9,2024,81,6,81.25,1.03,1.38,NA,0.89,0.14,0.49,NA,0.109974,1.205,0.315
2024/3/21 7:00,30.415,14.97,15.4,43.15,36.15,2024,81,7,81.29166667,1.10756,0.96,NA,0.631377,0.476183,0.328623,NA,-4.563355,1.03378,0.402403
2024/3/21 8:00,260.25,14.865,15.375,43.1,36.1,2024,81,8,81.33333333,1.07,1.28,NA,0.87,0.2,0.41,NA,-6.3424,1.175,0.305
2024/3/21 9:00,338.9,14.85,15.34,43.1,36.1,2024,81,9,81.375,1.09,1.42,NA,0.97,0.12,0.45,NA,-2.18945,1.255,0.285
2024/3/21 10:00,297.2,14.955,15.32,43,36.1,2024,81,10,81.41666667,1.16,1.45,NA,1.01432,0.14568,0.43568,NA,5.7008,1.305,0.29068
2024/3/21 11:00,366.6,15.095,15.31,43,36.1,2024,81,11,81.45833333,1.25,1.51,NA,1.05,0.2,0.46,NA,7.49285,1.38,0.33
2024/3/21 12:00,324.6,15.255,15.33,43.1,36.1,2024,81,12,81.5,1.2,1.44,NA,1.05,0.15,0.39,NA,9.1533,1.32,0.27
2024/3/21 13:00,342.95,15.41,15.355,43.1,36.1,2024,81,13,81.54166667,1.17,1.46,NA,1.07,0.1,0.39,NA,7.4505,1.315,0.245
2024/3/21 14:00,168.5,15.57,15.405,43.1,36.1,2024,81,14,81.58333333,1.27,1.65,NA,1.13,0.14,0.52,NA,7.69315,1.46,0.33
2024/3/21 15:00,223.65,15.675,15.465,43.1,36.1,2024,81,15,81.625,1.29,1.44,NA,1.14,0.15,0.3,NA,4.61245,1.365,0.225
2024/3/21 16:00,119.35,15.75,15.515,43.1,36.1,2024,81,16,81.66666667,1.12,1.49,NA,1.2,-0.08,0.29,NA,7.44435,1.305,0.105
2024/3/21 17:00,11.255,15.77,15.58,43.1,36.1,2024,81,17,81.70833333,1.21,1.51,NA,1.09,0.12,0.42,NA,3.2613,1.36,0.27
2024/3/21 18:00,0,15.74,15.62,43.15,36.1,2024,81,18,81.75,1.18,1.24421,NA,0.87,0.31,0.37421,NA,3.3715,1.212105,0.342105
2024/3/21 19:00,0,15.665,15.645,43.4,36.25,2024,81,19,81.79166667,NA,NA,NA,NA,NA,NA,NA,0.644425,NA,NA
2024/3/21 20:00,0,15.55,15.66,43.65,36.3,2024,81,20,81.83333333,0.67,0.64,NA,NA,NA,NA,NA,0.68633,0.655,NA
2024/3/21 21:00,0,15.425,15.655,43.5,36.3,2024,81,21,81.875,0.74,0.75,NA,NA,NA,NA,NA,0.62196,0.745,NA
2024/3/21 22:00,0,15.315,15.635,43.5,36.3,2024,81,22,81.91666667,0.83,0.77,NA,NA,NA,NA,NA,-1.4842105,0.8,NA
2024/3/21 23:00,0,15.2,15.6,43.65,36.35,2024,81,23,81.95833333,0.78,NA,NA,0.638095,0.141905,NA,NA,0.251035,0.78,0.141905
2024/3/22 0:00,0,15.07,15.56,43.9,36.4,2024,82,0,82,NA,NA,NA,NA,NA,NA,NA,2.0064,NA,NA
2024/3/22 1:00,0,14.97,15.505,43.9,36.4,2024,82,1,82.04166667,NA,NA,NA,NA,NA,NA,NA,2.80285,NA,NA
2024/3/22 2:00,0,14.885,15.455,43.9,36.4,2024,82,2,82.08333333,NA,0.55,NA,NA,NA,NA,NA,-0.918802,0.55,NA
2024/3/22 3:00,0,14.835,15.41,43.85,36.4,2024,82,3,82.125,NA,0.6,NA,NA,NA,NA,NA,-2.557302,0.6,NA
2024/3/22 4:00,0,14.78,15.36,43.75,36.4,2024,82,4,82.16666667,NA,0.65,NA,NA,NA,NA,NA,-2.7528,0.65,NA
2024/3/22 5:00,0,14.745,15.32,43.7,36.4,2024,82,5,82.20833333,0.62,NA,NA,NA,NA,NA,NA,0.28739,0.62,NA
2024/3/22 6:00,0,14.72,15.28,43.7,36.4,2024,82,6,82.25,NA,0.79,NA,NA,NA,NA,NA,0.8665,0.79,NA
2024/3/22 7:00,123.095,14.695,15.25,43.65,36.4,2024,82,7,82.29166667,0.71,0.81,NA,NA,NA,NA,NA,0.46574,0.76,NA
2024/3/22 8:00,148.25,14.715,15.22,43.6,36.4,2024,82,8,82.33333333,0.73,0.889735,NA,NA,NA,NA,NA,1.61015,0.8098675,NA
2024/3/22 9:00,193.25,14.785,15.195,43.6,36.3,2024,82,9,82.375,0.7,0.85,NA,0.55,0.15,0.3,NA,4.23145,0.775,0.225
2024/3/22 10:00,234.15,14.875,15.19,43.6,36.3,2024,82,10,82.41666667,0.79,0.99,NA,NA,NA,NA,NA,3.68025,0.89,NA
2024/3/22 11:00,314.8,15.015,15.195,43.5,36.3,2024,82,11,82.45833333,0.805962,0.96,NA,NA,NA,NA,NA,6.42775,0.882981,NA
2024/3/22 12:00,609.75,15.175,15.22,43.5,36.3,2024,82,12,82.5,0.88,1.04,NA,0.62,0.26,0.42,NA,7.4407,0.96,0.34
2024/3/22 13:00,441.2,15.455,15.26,43.4,36.3,2024,82,13,82.54166667,0.95,1.12,NA,0.67,0.28,0.45,NA,12.5645,1.035,0.365
2024/3/22 14:00,299.05,15.755,15.33,43.4,36.3,2024,82,14,82.58333333,0.98,NA,NA,NA,NA,NA,NA,10.37115,0.98,NA
2024/3/22 15:00,454.75,15.935,15.42,43.4,36.3,2024,82,15,82.625,0.894826,1.14,NA,0.63,0.264826,0.51,NA,10.262,1.017413,0.387413
2024/3/22 16:00,294.55,16.09,15.525,43.35,36.2,2024,82,16,82.66666667,1.01,1.09,NA,0.66,0.35,0.43,NA,9.88535,1.05,0.39
2024/3/22 17:00,155.7,16.15,15.62,43.3,36.2,2024,82,17,82.70833333,0.89,1.06,NA,0.719606,0.170394,0.340394,NA,6.3592,0.975,0.255394
2024/3/22 18:00,22.14,16.055,15.7,43.4,36.2,2024,82,18,82.75,NA,1.14,NA,0.72,NA,0.42,NA,3.4695,1.14,0.42
2024/3/22 19:00,0,15.875,15.755,43.4,36.2,2024,82,19,82.79166667,0.87,NA,NA,0.711262,0.158738,NA,NA,1.59345,0.87,0.158738
2024/3/22 20:00,0,15.635,15.765,43.4,36.2,2024,82,20,82.83333333,NA,1,NA,0.74,NA,0.26,NA,2.06435,1,0.26
2024/3/22 21:00,0,15.36,15.745,43.4,36.2,2024,82,21,82.875,0.836039,1.01,NA,0.78,0.056039,0.23,NA,0.150885,0.9230195,0.1430195
2024/3/22 22:00,0,15.11,15.69,43.4,36.2,2024,82,22,82.91666667,0.89,NA,NA,0.75,0.14,NA,NA,1.57065,0.89,0.14
2024/3/22 23:00,0,14.865,15.62,43.4,36.2,2024,82,23,82.95833333,0.930895,0.97,NA,0.7974075,0.1334875,0.1725925,NA,0.72939,0.9504475,0.15304
2024/3/23 0:00,0,14.655,15.535,43.5,36.2,2024,83,0,83,0.86,0.921123,NA,0.89,-0.03,0.031123,NA,0.36419,0.8905615,0.0005615
2024/3/23 1:00,0,14.455,15.44,43.5,36.2,2024,83,1,83.04166667,0.88,0.91,NA,0.87,0.01,0.04,NA,-0.66664,0.895,0.025
2024/3/23 2:00,0,14.28,15.335,43.5,36.3,2024,83,2,83.08333333,0.81,0.91,NA,NA,NA,NA,NA,-0.545475,0.86,NA
2024/3/23 3:00,0,14.12,15.235,43.5,36.3,2024,83,3,83.125,0.756293,0.95,NA,0.94,-0.183707,0.01,NA,-1.163535,0.8531465,-0.0868535
2024/3/23 4:00,0,13.975,15.135,43.5,36.3,2024,83,4,83.16666667,0.847896,0.960454,NA,0.956053,-0.108157,0.004401,NA,0.9706055,0.904175,-0.051878
2024/3/23 5:00,0,13.845,15.035,43.5,36.3,2024,83,5,83.20833333,NA,NA,NA,0.95758,NA,NA,NA,2.09235,NA,NA
2024/3/23 6:00,26.285,13.72,14.94,43.5,36.3,2024,83,6,83.25,0.91,0.974502,NA,1.005,-0.095,-0.030498,NA,1.7881,0.942251,-0.062749
2024/3/23 7:00,314.6,13.61,14.85,43.5,36.3,2024,83,7,83.29166667,0.877507,0.917204,NA,1.03,-0.152493,-0.112796,NA,2.67135,0.8973555,-0.1326445
2024/3/23 8:00,691.05,13.56,14.76,43.5,36.3,2024,83,8,83.33333333,0.941115,1.02,NA,1.11,-0.168885,-0.09,NA,6.12105,0.9805575,-0.1294425
2024/3/23 9:00,986.5,13.675,14.685,43.5,36.3,2024,83,9,83.375,0.97,1.19,NA,1.15,-0.18,0.04,NA,9.50825,1.08,-0.07
2024/3/23 10:00,1403.5,13.995,14.635,43.4,36.3,2024,83,10,83.41666667,1.04,1.17,NA,1.16,-0.12,0.01,NA,13.4235,1.105,-0.055
2024/3/23 11:00,1440,14.835,14.655,43.25,36.3,2024,83,11,83.45833333,1.27,1.36,NA,1.46853,-0.19853,-0.10853,NA,16.2525,1.315,-0.15353
2024/3/23 12:00,1482,15.72,14.79,43.2,36.3,2024,83,12,83.5,1.77,1.74,NA,1.88,-0.11,-0.14,NA,15.991,1.755,-0.125
2024/3/23 13:00,1335.5,16.39,15.015,43.1,36.2,2024,83,13,83.54166667,1.49,1.58,NA,1.73,-0.24,-0.15,NA,19.1405,1.535,-0.195
2024/3/23 14:00,964.5,17.13,15.285,43,36.15,2024,83,14,83.58333333,1.44,1.56,NA,1.75,-0.31,-0.19,NA,13.212,1.5,-0.25
2024/3/23 15:00,688,17.635,15.59,43,36.1,2024,83,15,83.625,1.67,1.64,NA,1.7,-0.03,-0.06,NA,14.55,1.655,-0.045
2024/3/23 16:00,300.55,17.985,15.905,43,36.1,2024,83,16,83.66666667,1.66,1.77,NA,1.94,-0.28,-0.17,NA,10.6851,1.715,-0.225
2024/3/23 17:00,230.1,18.045,16.175,43,36,2024,83,17,83.70833333,1.6,1.64,NA,1.62108,-0.02108,0.01892,NA,9.9469,1.62,-0.00108
2024/3/23 18:00,7.87,17.925,16.4,43,36,2024,83,18,83.75,1.52,1.57,NA,1.64,-0.12,-0.07,NA,2.43565,1.545,-0.095
2024/3/23 19:00,0,17.72,16.55,43,36,2024,83,19,83.79166667,1.51,1.51,NA,NA,NA,NA,NA,1.407,1.51,NA
2024/3/23 20:00,0,17.465,16.635,43,36,2024,83,20,83.83333333,NA,1.44,NA,NA,NA,NA,NA,1.1286,1.44,NA
2024/3/23 21:00,0,17.2,16.67,43.1,36,2024,83,21,83.875,1.28,1.36,NA,1.45,-0.17,-0.09,NA,0.16068,1.32,-0.13
2024/3/23 22:00,0,16.95,16.66,43.1,36,2024,83,22,83.91666667,1.3,1.36,NA,1.45,-0.15,-0.09,NA,-0.534825,1.33,-0.12
2024/3/23 23:00,0,16.71,16.625,43.1,36,2024,83,23,83.95833333,1.13,1.35,NA,1.53,-0.4,-0.18,NA,0.5216875,1.24,-0.29
2024/3/24 0:00,0,16.495,16.57,43.1,36,2024,84,0,84,1.29,1.33,NA,1.38,-0.09,-0.05,NA,-1.717155,1.31,-0.07
2024/3/24 1:00,0,16.28,16.51,43.1,36,2024,84,1,84.04166667,1.20855,NA,NA,1.33,-0.12145,NA,NA,-2.0465,1.20855,-0.12145
2024/3/24 2:00,0,16.07,16.43,43.1,36,2024,84,2,84.08333333,1.05667,1.21,NA,1.34,-0.28333,-0.13,NA,-1.27956,1.133335,-0.206665
2024/3/24 3:00,0,15.87,16.35,43.2,36,2024,84,3,84.125,1.12,1.23,NA,1.26,-0.14,-0.03,NA,-1.58565,1.175,-0.085
2024/3/24 4:00,0,15.66,16.255,43.2,36,2024,84,4,84.16666667,1.04,1.27,NA,1.16,-0.12,0.11,NA,-0.62439,1.155,-0.005
2024/3/24 5:00,0,15.465,16.16,43.2,36,2024,84,5,84.20833333,1.01901,1.26,NA,1.23,-0.21099,0.03,NA,-0.395985,1.139505,-0.090495
2024/3/24 6:00,0,15.26,16.065,43.2,36,2024,84,6,84.25,1.01,1.13,NA,1.15,-0.14,-0.02,NA,0.95413,1.07,-0.08
2024/3/24 7:00,113.05,15.07,15.965,43.2,36,2024,84,7,84.29166667,1,1.17,NA,1.12,-0.12,0.05,NA,1.6484,1.085,-0.035
2024/3/24 8:00,270.35,14.915,15.855,43.2,36,2024,84,8,84.33333333,1.04,1.22,NA,1.11,-0.07,0.11,NA,3.50145,1.13,0.02
2024/3/24 9:00,528.2,14.84,15.755,43.2,36,2024,84,9,84.375,1.07,1.3,NA,1.13,-0.06,0.17,NA,8.4192,1.185,0.055
2024/3/24 10:00,435.65,14.91,15.66,43.2,36,2024,84,10,84.41666667,1.14,1.31,NA,1.2,-0.06,0.11,NA,11.66295,1.225,0.025
2024/3/24 11:00,582,15.06,15.61,43.2,36,2024,84,11,84.45833333,1.17,1.31,NA,1.2,-0.03,0.11,NA,9.8107,1.24,0.04
2024/3/24 12:00,487.8,15.26,15.58,43.1,36,2024,84,12,84.5,1.22,1.38,NA,1.15,0.07,0.23,NA,11.306,1.3,0.15
2024/3/24 13:00,568.1,15.52,15.59,43.1,36,2024,84,13,84.54166667,1.22,1.38,NA,1.28,-0.06,0.1,NA,13.38215,1.3,0.02
2024/3/24 14:00,560.15,15.795,15.625,43.1,36,2024,84,14,84.58333333,1.21,1.48,NA,1.14,0.07,0.34,NA,10.27485,1.345,0.205
2024/3/24 15:00,420.1,16.085,15.695,43,36,2024,84,15,84.625,1.36978,1.53,NA,1.32,0.04978,0.21,NA,9.4818,1.44989,0.12989
2024/3/24 16:00,371.25,16.365,15.785,43,36,2024,84,16,84.66666667,1.29,1.55,NA,1.31,-0.02,0.24,NA,9.5611,1.42,0.11
2024/3/24 17:00,120,16.58,15.89,43,35.9,2024,84,17,84.70833333,1.31,1.53,NA,1.35,-0.04,0.18,NA,9.03325,1.42,0.07
2024/3/24 18:00,9,16.68,16.005,43,35.9,2024,84,18,84.75,1.21,1.51,NA,1.42,-0.21,0.09,NA,3.45055,1.36,-0.06
2024/3/24 19:00,0,16.67,16.095,43,35.9,2024,84,19,84.79166667,1.44,1.61,NA,1.54,-0.1,0.07,NA,0.478585,1.525,-0.015
2024/3/24 20:00,0,16.615,16.16,43,35.9,2024,84,20,84.83333333,1.2,1.48,NA,1.46,-0.26,0.02,NA,-0.29919,1.34,-0.12
2024/3/24 21:00,0,16.57,16.215,43,35.9,2024,84,21,84.875,1.34,1.41,NA,1.49,-0.15,-0.08,NA,-0.262195,1.375,-0.115
2024/3/24 22:00,0,16.54,16.25,43,35.9,2024,84,22,84.91666667,1.32,1.43,NA,1.49,-0.17,-0.06,NA,0.51539,1.375,-0.115
2024/3/24 23:00,0,16.525,16.265,43,35.9,2024,84,23,84.95833333,1.28,1.6,NA,1.46,-0.18,0.14,NA,0.226655,1.44,-0.02
