Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,SWC_1_1_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP,SR,Ra
2024/4/1 0:00,0,19.365,42.7,2024,92,0,92,1.93797,2.37504,NA,1.98,-0.04203,0.39504,NA,-0.34222,2.156505,0.176505
2024/4/1 1:00,0,19.28,42.7,2024,92,1,92.04166667,2.01,2.69,NA,NA,NA,NA,NA,-1.7225,2.35,NA
2024/4/1 2:00,0,19.205,42.7,2024,92,2,92.08333333,1.86745,2.49,NA,1.99,-0.12255,0.5,NA,-0.25173,2.178725,0.188725
2024/4/1 3:00,0,19.13,42.7,2024,92,3,92.125,1.80428,2.49968,NA,1.84082,-0.03654,0.65886,NA,-0.146395,2.15198,0.31116
2024/4/1 4:00,0,19.09,42.7,2024,92,4,92.16666667,2.02,2.45,NA,1.87,0.15,0.58,NA,-0.168805,2.235,0.365
2024/4/1 5:00,0,19.08,42.7,2024,92,5,92.20833333,1.87677,2.51,NA,1.77635,0.10042,0.73365,NA,-1.287925,2.193385,0.417035
2024/4/1 6:00,10.5,19.08,42.7,2024,92,6,92.25,2.05,2.63,NA,1.87584,0.17416,0.75416,NA,-1.8292,2.34,0.46416
2024/4/1 7:00,165.75,19.095,42.7,2024,92,7,92.29166667,2.15,2.56,NA,1.81,0.34,0.75,NA,-1.39357,2.355,0.545
2024/4/1 8:00,296.95,19.15,42.7,2024,92,8,92.33333333,1.92906,2.52,NA,1.7,0.22906,0.82,NA,1.85816,2.22453,0.52453
2024/4/1 9:00,450.75,19.28,42.7,2024,92,9,92.375,2,2.65,NA,1.61586,0.38414,1.03414,NA,8.34065,2.325,0.70914
2024/4/1 10:00,711.55,19.51,42.65,2024,92,10,92.41666667,2.02,2.5,NA,1.77,0.25,0.73,NA,10.5315,2.26,0.49
2024/4/1 11:00,792.35,19.81,42.6,2024,92,11,92.45833333,1.98,2.65,NA,1.89,0.09,0.76,NA,14.399,2.315,0.425
2024/4/1 12:00,795.1,20.18,42.55,2024,92,12,92.5,2.17428,2.73,NA,2.07325,0.10103,0.65675,NA,14.76,2.45214,0.37889
2024/4/1 13:00,728.85,20.5,42.5,2024,92,13,92.54166667,2.08,2.81,NA,2.14,-0.06,0.67,NA,14.926,2.445,0.305
2024/4/1 14:00,908.35,20.78,42.5,2024,92,14,92.58333333,2.2,2.75,NA,2.25,-0.05,0.5,NA,14.8575,2.475,0.225
2024/4/1 15:00,721.65,20.995,42.5,2024,92,15,92.625,2.41,2.88,NA,2.23,0.18,0.65,NA,16.221,2.645,0.415
2024/4/1 16:00,411.5,21.14,42.4,2024,92,16,92.66666667,2.35,3.09,NA,2.25666,0.09334,0.83334,NA,14.393,2.72,0.46334
2024/4/1 17:00,170.15,21.22,42.4,2024,92,17,92.70833333,2.31,2.96,NA,2.45,-0.14,0.51,NA,9.8836,2.635,0.185
2024/4/1 18:00,14.615,21.2,42.45,2024,92,18,92.75,2.32684,2.85,NA,2.36858,-0.04174,0.48142,NA,2.84445,2.58842,0.21984
2024/4/1 19:00,0,21.095,42.5,2024,92,19,92.79166667,2.1,2.81,NA,2.251005,-0.151005,0.558995,NA,2.115965,2.455,0.203995
2024/4/1 20:00,0,20.935,42.5,2024,92,20,92.83333333,2.09,2.82,NA,2.18602,-0.09602,0.63398,NA,0.50005,2.455,0.26898
2024/4/1 21:00,0,20.765,42.5,2024,92,21,92.875,2.21,2.86,NA,2.09281,0.11719,0.76719,NA,-1.329865,2.535,0.44219
2024/4/1 22:00,0,20.63,42.5,2024,92,22,92.91666667,2.409735,3.17911,NA,2.08241,0.327325,1.0967,NA,-1.22795,2.7944225,0.7120125
2024/4/1 23:00,0,20.53,42.5,2024,92,23,92.95833333,2.42659,3.47688,NA,2.13694,0.28965,1.33994,NA,-0.27647,2.951735,0.814795
2024/4/2 0:00,0,20.445,42.5,2024,93,0,93,2.34676,3.238125,NA,2.11478,0.23198,1.123345,NA,0.66305,2.7924425,0.6776625
2024/4/2 1:00,0,20.35,42.6,2024,93,1,93.04166667,2.28914,3.01096,NA,2.26276,0.02638,0.7482,NA,1.062045,2.65005,0.38729
2024/4/2 2:00,0,20.25,42.6,2024,93,2,93.08333333,2.17,2.82868,NA,1.92847,0.24153,0.90021,NA,-5.3148,2.49934,0.57087
2024/4/2 3:00,0,20.17,42.6,2024,93,3,93.125,2.05,2.69,NA,2.01,0.04,0.68,NA,-11.4445,2.37,0.36
2024/4/2 4:00,0,20.02,42.6,2024,93,4,93.16666667,2.19621,2.75,NA,1.9,0.29621,0.85,NA,-1.5793,2.473105,0.573105
2024/4/2 5:00,0,19.805,42.65,2024,93,5,93.20833333,2.01804,2.61,NA,1.91388,0.10416,0.69612,NA,-0.736855,2.31402,0.40014
2024/4/2 6:00,24.39,19.57,42.65,2024,93,6,93.25,2.12,2.57419,NA,1.83,0.29,0.74419,NA,1.21694,2.347095,0.517095
2024/4/2 7:00,173,19.34,42.7,2024,93,7,93.29166667,2.09659,2.55,NA,1.7,0.39659,0.85,NA,-2.173965,2.323295,0.623295
2024/4/2 8:00,491.1,19.18,42.7,2024,93,8,93.33333333,1.88,2.58,NA,1.79,0.09,0.79,NA,-0.58149075,2.23,0.44
2024/4/2 9:00,985,19.13,42.7,2024,93,9,93.375,1.98,2.71,NA,1.84,0.14,0.87,NA,15.309,2.345,0.505
2024/4/2 10:00,1456,19.23,42.6,2024,93,10,93.41666667,2.03,2.61,NA,1.82,0.21,0.79,NA,22.2515,2.32,0.5
2024/4/2 11:00,1603,19.82,42.5,2024,93,11,93.45833333,2.25105,2.66,NA,2.06,0.19105,0.6,NA,19.5555,2.455525,0.395525
2024/4/2 12:00,1619,20.405,42.5,2024,93,12,93.5,2.95,2.7,NA,2.48,0.47,0.22,NA,21.38,2.825,0.345
2024/4/2 13:00,1591.5,20.7,42.5,2024,93,13,93.54166667,2.7,3.02,NA,2.74,-0.04,0.28,NA,20.0925,2.86,0.12
2024/4/2 14:00,1346.5,20.865,42.5,2024,93,14,93.58333333,2.56,2.9,NA,2.91,-0.35,-0.01,NA,19.2485,2.73,-0.18
2024/4/2 15:00,1059,20.805,42.5,2024,93,15,93.625,2.26,2.96,NA,2.45,-0.19,0.51,NA,18.8555,2.61,0.16
2024/4/2 16:00,757.25,20.64,42.5,2024,93,16,93.66666667,2.19,2.77,NA,2.19,0,0.58,NA,15.7535,2.48,0.29
2024/4/2 17:00,355.45,20.355,42.55,2024,93,17,93.70833333,2.15,2.57,NA,1.95,0.2,0.62,NA,10.70425,2.36,0.41
2024/4/2 18:00,42,19.965,42.6,2024,93,18,93.75,2.01,2.64,NA,1.85,0.16,0.79,NA,6.02795,2.325,0.475
2024/4/2 19:00,0,19.55,42.65,2024,93,19,93.79166667,2.06,2.36,NA,1.85,0.21,0.51,NA,2.89025,2.21,0.36
2024/4/2 20:00,0,19.165,42.7,2024,93,20,93.83333333,1.9,2.41,NA,1.75,0.15,0.66,NA,2.28985,2.155,0.405
2024/4/2 21:00,0,18.805,42.7,2024,93,21,93.875,1.81,2.35,NA,1.67,0.14,0.68,NA,0.94,2.08,0.41
2024/4/2 22:00,0,18.455,42.7,2024,93,22,93.91666667,1.59,2.18,NA,1.4768,0.1132,0.7032,NA,-2.10465,1.885,0.4082
2024/4/2 23:00,0,18.085,42.8,2024,93,23,93.95833333,1.72,2.17,NA,1.5,0.22,0.67,NA,-1.028625,1.945,0.445
2024/4/3 0:00,0,17.725,42.8,2024,94,0,94,1.55,2.07,NA,1.39427,0.15573,0.67573,NA,-1.48115,1.81,0.41573
2024/4/3 1:00,0,17.39,42.9,2024,94,1,94.04166667,1.5,2,NA,1.32,0.18,0.68,NA,0.815185,1.75,0.43
2024/4/3 2:00,0,17.06,42.9,2024,94,2,94.08333333,1.43,1.95,NA,1.32,0.11,0.63,NA,-0.63980845,1.69,0.37
2024/4/3 3:00,0,16.74,42.9,2024,94,3,94.125,1.47525,1.93,NA,1.23,0.24525,0.7,NA,-0.99262,1.702625,0.472625
2024/4/3 4:00,0,16.42,43,2024,94,4,94.16666667,1.5,1.87,NA,1.18888,0.31112,0.68112,NA,-1.81995,1.685,0.49612
2024/4/3 5:00,0,16.105,43,2024,94,5,94.20833333,1.46,1.89,NA,1.11214,0.34786,0.77786,NA,-5.2962,1.675,0.56286
2024/4/3 6:00,NA,15.79,43,2024,94,6,94.25,1.28,1.83,NA,NA,NA,NA,NA,1.004613,1.555,NA
2024/4/3 7:00,NA,15.515,43,2024,94,7,94.29166667,1.33984,1.84,NA,1.10497,0.23487,0.73503,NA,2.68785,1.58992,0.48495
2024/4/3 8:00,NA,15.315,43,2024,94,8,94.33333333,1.35598,1.9,NA,1.13,0.22598,0.77,NA,6.7086,1.62799,0.49799
2024/4/3 9:00,NA,15.345,43,2024,94,9,94.375,1.47,2.08,NA,1.24,0.23,0.84,NA,12.256,1.775,0.535
2024/4/3 10:00,NA,15.63,42.95,2024,94,10,94.41666667,NA,NA,NA,NA,NA,NA,NA,16.182,NA,NA
2024/4/3 11:00,NA,16.46,42.8,2024,94,11,94.45833333,1.69,2.16,NA,1.68213,0.00787,0.47787,NA,17.7055,1.925,0.24287
2024/4/3 12:00,NA,17.3,42.7,2024,94,12,94.5,1.88,2.14,NA,1.6,0.28,0.54,NA,16.2595,2.01,0.41
2024/4/3 13:00,NA,17.815,42.7,2024,94,13,94.54166667,2.24,2.19,NA,1.63,0.61,0.56,NA,17.1975,2.215,0.585
2024/4/3 14:00,NA,18.185,42.7,2024,94,14,94.58333333,2.43,2.43,NA,2.05,0.38,0.38,NA,16.809,2.43,0.38
2024/4/3 15:00,NA,18.325,42.7,2024,94,15,94.625,2.34,2.73,NA,2.245,0.095,0.485,NA,16.989,2.535,0.29
2024/4/3 16:00,NA,18.4,42.7,2024,94,16,94.66666667,2.34,2.81,NA,2.13,0.21,0.68,NA,14.453,2.575,0.445
2024/4/3 17:00,NA,18.385,42.7,2024,94,17,94.70833333,2.16,2.57,NA,2,0.16,0.57,NA,10.94385,2.365,0.365
2024/4/3 18:00,NA,18.25,42.7,2024,94,18,94.75,2.19,2.53,NA,1.79062,0.39938,0.73938,NA,6.0457,2.36,0.56938
2024/4/3 19:00,NA,18.055,42.7,2024,94,19,94.79166667,1.9,2.54,NA,1.7,0.2,0.84,NA,2.5637,2.22,0.52
2024/4/3 20:00,NA,17.81,42.7,2024,94,20,94.83333333,2,2.385,NA,1.59482,0.40518,0.79018,NA,2.1026,2.1925,0.59768
2024/4/3 21:00,NA,17.525,42.8,2024,94,21,94.875,1.76,2.21,NA,1.46749,0.29251,0.74251,NA,0.639695,1.985,0.51751
2024/4/3 22:00,NA,17.22,42.8,2024,94,22,94.91666667,1.63,2.21,NA,1.36565,0.26435,0.84435,NA,-0.2902,1.92,0.55435
2024/4/3 23:00,NA,16.91,42.85,2024,94,23,94.95833333,1.62,2.04,NA,1.3406,0.2794,0.6994,NA,NA,1.83,0.4894
2024/4/4 0:00,NA,16.6,42.9,2024,95,0,95,1.5,2.13,NA,1.23,0.27,0.9,NA,NA,1.815,0.585
2024/4/4 1:00,NA,16.28,42.9,2024,95,1,95.04166667,1.41,1.88,NA,1.22,0.19,0.66,NA,NA,1.645,0.425
2024/4/4 2:00,NA,15.96,42.95,2024,95,2,95.08333333,1.59,1.93,NA,1.15325,0.43675,0.77675,NA,NA,1.76,0.60675
2024/4/4 3:00,NA,15.645,43,2024,95,3,95.125,1.45502,1.86677,NA,1.12549,0.32953,0.74128,NA,NA,1.660895,0.535405
2024/4/4 4:00,NA,15.335,43,2024,95,4,95.16666667,1.37,1.89,NA,1.07391,0.29609,0.81609,NA,NA,1.63,0.55609
2024/4/4 5:00,NA,15.03,43,2024,95,5,95.20833333,1.22133,1.84,NA,1.02001,0.20132,0.81999,NA,NA,1.530665,0.510655
2024/4/4 6:00,NA,14.75,43.05,2024,95,6,95.25,1.4,1.77,NA,0.952666,0.447334,0.817334,NA,NA,1.585,0.632334
2024/4/4 7:00,NA,14.505,43.1,2024,95,7,95.29166667,1.38781,1.65,NA,0.957603,0.430207,0.692397,NA,NA,1.518905,0.561302
2024/4/4 8:00,NA,14.345,43.1,2024,95,8,95.33333333,1.32279,1.81,NA,1.02724,0.29555,0.78276,NA,5.6914,1.566395,0.539155
2024/4/4 9:00,NA,14.45,43.05,2024,95,9,95.375,1.42,2.03,NA,1.2,0.22,0.83,NA,5.98435,1.725,0.525
2024/4/4 10:00,NA,14.86,43,2024,95,10,95.41666667,1.52113,2.00623,NA,1.21,0.31113,0.79623,NA,17.245,1.76368,0.55368
2024/4/4 11:00,NA,15.83,42.8,2024,95,11,95.45833333,1.54,2.14,NA,1.38,0.16,0.76,NA,17.3885,1.84,0.46
2024/4/4 12:00,NA,16.82,42.7,2024,95,12,95.5,1.86,2.13,NA,1.51,0.35,0.62,NA,17.628,1.995,0.485
2024/4/4 13:00,NA,17.425,42.7,2024,95,13,95.54166667,2.57,2.32,NA,2.12,0.45,0.2,NA,17.621,2.445,0.325
2024/4/4 14:00,NA,17.885,42.7,2024,95,14,95.58333333,2.56,2.51,NA,2.12,0.44,0.39,NA,15.9895,2.535,0.415
2024/4/4 15:00,1136.5,18.125,42.7,2024,95,15,95.625,2.93018,2.8,NA,2.78,0.15018,0.02,NA,11.5055,2.86509,0.08509
2024/4/4 16:00,764.55,18.305,42.7,2024,95,16,95.66666667,2.55,2.78,NA,1.83519,0.71481,0.94481,NA,12.847,2.665,0.82981
2024/4/4 17:00,355.05,18.445,42.7,2024,95,17,95.70833333,2.43,2.81679,NA,2.11,0.32,0.70679,NA,8.61165,2.623395,0.513395
2024/4/4 18:00,54.7,18.48,42.7,2024,95,18,95.75,2.3311,3.04678,NA,2.09,0.2411,0.95678,NA,6.61465,2.68894,0.59894
2024/4/4 19:00,0,18.445,42.7,2024,95,19,95.79166667,2.34789,2.63321,NA,1.84821,0.49968,0.785,NA,5.7574,2.49055,0.64234
2024/4/4 20:00,0,18.315,42.7,2024,95,20,95.83333333,2.1894,2.52,NA,1.71,0.4794,0.81,NA,3.66535,2.3547,0.6447
2024/4/4 21:00,0,18.125,42.7,2024,95,21,95.875,2.1,2.4,NA,1.72,0.38,0.68,NA,3.62725,2.25,0.53
2024/4/4 22:00,0,17.905,42.7,2024,95,22,95.91666667,1.91,2.38,NA,1.7,0.21,0.68,NA,2.93385,2.145,0.445
2024/4/4 23:00,0,17.665,42.7,2024,95,23,95.95833333,1.87,2.26,NA,1.53063,0.33937,0.72937,NA,3.0726,2.065,0.53437
2024/4/5 0:00,0,17.415,42.8,2024,96,0,96,1.73117,2.22,NA,1.49406,0.23711,0.72594,NA,0.446565,1.975585,0.481525
2024/4/5 1:00,0,17.16,42.8,2024,96,1,96.04166667,1.8,2.19,NA,1.47192,0.32808,0.71808,NA,0.1097545,1.995,0.52308
2024/4/5 2:00,0,16.92,42.8,2024,96,2,96.08333333,1.73,2.19,NA,1.41,0.32,0.78,NA,-2.10806,1.96,0.55
2024/4/5 3:00,0,16.69,42.9,2024,96,3,96.125,1.76,2.21,NA,1.33,0.43,0.88,NA,1.61835,1.985,0.655
2024/4/5 4:00,0,16.48,42.9,2024,96,4,96.16666667,1.72892,2.10177,NA,1.35,0.37892,0.75177,NA,1.843935,1.915345,0.565345
2024/4/5 5:00,0,16.26,42.9,2024,96,5,96.20833333,1.55,2.02,NA,1.28,0.27,0.74,NA,0.63114,1.785,0.505
2024/4/5 6:00,55.2,16.025,42.95,2024,96,6,96.25,1.53,1.91,NA,1.28,0.25,0.63,NA,0.647005,1.72,0.44
2024/4/5 7:00,457.1,15.785,43,2024,96,7,96.29166667,1.5225,1.92,NA,1.18899,0.33351,0.73101,NA,-10.04695,1.72125,0.53226
2024/4/5 8:00,823.9,15.65,43,2024,96,8,96.33333333,1.46,2,NA,1.21,0.25,0.79,NA,8.69015,1.73,0.52
2024/4/5 9:00,1124.5,15.77,42.9,2024,96,9,96.375,1.65,2.06,NA,1.31,0.34,0.75,NA,16.976,1.855,0.545
2024/4/5 10:00,1467.5,16.19,42.85,2024,96,10,96.41666667,1.67,2.24146,NA,1.3,0.37,0.94146,NA,16.3525,1.95573,0.65573
2024/4/5 11:00,1505,17.12,42.65,2024,96,11,96.45833333,1.89395,2.31805,NA,1.49,0.40395,0.82805,NA,17.1475,2.106,0.616
2024/4/5 12:00,1615,18.03,42.6,2024,96,12,96.5,2.14,2.25,NA,1.64,0.5,0.61,NA,16.062,2.195,0.555
2024/4/5 13:00,1566,18.565,42.6,2024,96,13,96.54166667,2.42,2.37,NA,1.57,0.85,0.8,NA,15.8155,2.395,0.825
2024/4/5 14:00,1452.5,18.985,42.5,2024,96,14,96.58333333,2.45,2.5,NA,2.11,0.34,0.39,NA,15.2415,2.475,0.365
2024/4/5 15:00,1151.5,19.19,42.5,2024,96,15,96.625,2.52,2.96,NA,2.63,-0.11,0.33,NA,13.5075,2.74,0.11
2024/4/5 16:00,743.55,19.295,42.5,2024,96,16,96.66666667,2.74,2.79,NA,2.62,0.12,0.17,NA,10.397,2.765,0.145
2024/4/5 17:00,272.65,19.38,42.5,2024,96,17,96.70833333,2.77,3.12,NA,2.35,0.42,0.77,NA,10.52605,2.945,0.595
2024/4/5 18:00,54.35,19.42,42.5,2024,96,18,96.75,2.79,3.1569,NA,2.26887,0.52113,0.88803,NA,8.2237,2.97345,0.70458
2024/4/5 19:00,0,19.365,42.5,2024,96,19,96.79166667,2.66,3.26,NA,2.05,0.61,1.21,NA,5.4783,2.96,0.91
2024/4/5 20:00,0,19.215,42.5,2024,96,20,96.83333333,2.30682,3.06,NA,1.91434,0.39248,1.14566,NA,4.8379,2.68341,0.76907
2024/4/5 21:00,0,19.01,42.55,2024,96,21,96.875,2.17,2.72,NA,1.80943,0.36057,0.91057,NA,2.2652,2.445,0.63557
2024/4/5 22:00,0,18.775,42.6,2024,96,22,96.91666667,2.26,2.68,NA,1.77,0.49,0.91,NA,-0.38923,2.47,0.7
2024/4/5 23:00,0,18.54,42.6,2024,96,23,96.95833333,2.08,2.49,NA,1.75,0.33,0.74,NA,0.361695,2.285,0.535
2024/4/6 0:00,0,18.29,42.6,2024,97,0,97,1.97,2.52045,NA,1.616,0.354,0.90445,NA,0.589265,2.245225,0.629225
2024/4/6 1:00,0,18.045,42.6,2024,97,1,97.04166667,2.05352,2.58,NA,1.63931,0.41421,0.94069,NA,-0.88111,2.31676,0.67745
2024/4/6 2:00,0,17.79,42.6,2024,97,2,97.08333333,1.96,2.49,NA,1.49,0.47,1,NA,-3.09441,2.225,0.735
2024/4/6 3:00,0,17.535,42.7,2024,97,3,97.125,1.95,2.38722,NA,1.49,0.46,0.89722,NA,0.87638,2.16861,0.67861
2024/4/6 4:00,0,17.285,42.7,2024,97,4,97.16666667,1.88,2.26319,NA,1.4,0.48,0.86319,NA,0.627,2.071595,0.671595
2024/4/6 5:00,0,17.04,42.7,2024,97,5,97.20833333,1.74,2.24178,NA,1.4,0.34,0.84178,NA,0.223495,1.99089,0.59089
2024/4/6 6:00,49.555,16.84,42.7,2024,97,6,97.25,1.81178,2.24,NA,1.41,0.40178,0.83,NA,-0.093435,2.02589,0.61589
2024/4/6 7:00,348.95,16.74,42.7,2024,97,7,97.29166667,1.76726,2.325,NA,1.47,0.29726,0.855,NA,-6.2912,2.04613,0.57613
2024/4/6 8:00,680.85,16.775,42.7,2024,97,8,97.33333333,1.79,2.42803,NA,1.45,0.34,0.97803,NA,6.00795,2.109015,0.659015
2024/4/6 9:00,1110,17.02,42.7,2024,97,9,97.375,1.9,2.42,NA,1.47,0.43,0.95,NA,16.6345,2.16,0.69
2024/4/6 10:00,1379,17.46,42.6,2024,97,10,97.41666667,1.91,2.46,NA,1.68,0.23,0.78,NA,17.16,2.185,0.505
2024/4/6 11:00,1605.5,18.32,42.45,2024,97,11,97.45833333,1.96,2.48,NA,1.66,0.3,0.82,NA,14.8125,2.22,0.56
2024/4/6 12:00,1516,19.05,42.4,2024,97,12,97.5,2.2,2.61,NA,1.82,0.38,0.79,NA,16.9145,2.405,0.585
2024/4/6 13:00,1455.5,19.48,42.4,2024,97,13,97.54166667,2.86,2.79,NA,2.27,0.59,0.52,NA,16.754,2.825,0.555
2024/4/6 14:00,1141.5,19.815,42.35,2024,97,14,97.58333333,2.33,3.08,NA,2.43,-0.1,0.65,NA,16.4325,2.705,0.275
2024/4/6 15:00,610.8,20,42.3,2024,97,15,97.625,2.72,2.89,NA,2.47,0.25,0.42,NA,15.232,2.805,0.335
2024/4/6 16:00,261.95,20.07,42.3,2024,97,16,97.66666667,2.56,2.74,NA,2.12,0.44,0.62,NA,11.4465,2.65,0.53
2024/4/6 17:00,192.35,20.04,42.4,2024,97,17,97.70833333,2.54,2.85,NA,2.01,0.53,0.84,NA,9.31905,2.695,0.685
2024/4/6 18:00,48.35,19.95,42.4,2024,97,18,97.75,2.31,2.86,NA,1.94,0.37,0.92,NA,4.79525,2.585,0.645
2024/4/6 19:00,0,19.805,42.4,2024,97,19,97.79166667,2.36,2.89,NA,1.84194,0.51806,1.04806,NA,2.5396,2.625,0.78306
2024/4/6 20:00,0,19.62,42.4,2024,97,20,97.83333333,2.33,2.81,NA,1.82254,0.50746,0.98746,NA,0.9351022,2.57,0.74746
2024/4/6 21:00,0,19.445,42.4,2024,97,21,97.875,2.25,3,NA,1.87,0.38,1.13,NA,-0.04307,2.625,0.755
2024/4/6 22:00,0,19.31,42.45,2024,97,22,97.91666667,2.27,2.84,NA,1.91,0.36,0.93,NA,-0.428215,2.555,0.645
2024/4/6 23:00,0,19.19,42.5,2024,97,23,97.95833333,2.19,2.91,NA,1.74844,0.44156,1.16156,NA,0.029815,2.55,0.80156
2024/4/7 0:00,0,19.075,42.5,2024,98,0,98,2.41,3.05,NA,1.77,0.64,1.28,NA,1.6066,2.73,0.96
2024/4/7 1:00,0,18.945,42.5,2024,98,1,98.04166667,2.3,2.86,NA,1.77,0.53,1.09,NA,0.87591,2.58,0.81
2024/4/7 2:00,0,18.83,42.5,2024,98,2,98.08333333,2.33,2.9,NA,1.92,0.41,0.98,NA,-0.0896,2.615,0.695
2024/4/7 3:00,0,18.72,42.5,2024,98,3,98.125,2.44,3.2,NA,1.81,0.63,1.39,NA,2.11205,2.82,1.01
2024/4/7 4:00,0,18.64,42.5,2024,98,4,98.16666667,2.42401,3.18744,NA,1.75341,0.6706,1.43403,NA,1.41196,2.805725,1.052315
2024/4/7 5:00,0,18.585,42.5,2024,98,5,98.20833333,2.44,3.2,NA,1.92,0.52,1.28,NA,-0.50354,2.82,0.9
2024/4/7 6:00,40.15,18.5,42.6,2024,98,6,98.25,2.46397,2.96,NA,1.73,0.73397,1.23,NA,-1.71777,2.711985,0.981985
2024/4/7 7:00,251,18.425,42.6,2024,98,7,98.29166667,2.53176,3.15958,NA,1.74,0.79176,1.41958,NA,2.66575,2.84567,1.10567
2024/4/7 8:00,502.5,18.45,42.6,2024,98,8,98.33333333,2.27812,2.88538,NA,1.83,0.44812,1.05538,NA,0.9115,2.58175,0.75175
2024/4/7 9:00,892,18.625,42.5,2024,98,9,98.375,2.25245,2.83,NA,1.89,0.36245,0.94,NA,14.05045,2.541225,0.651225
2024/4/7 10:00,1327.5,18.94,42.45,2024,98,10,98.41666667,2.22,2.97,NA,1.92,0.3,1.05,NA,17.6465,2.595,0.675
2024/4/7 11:00,1535,19.555,42.35,2024,98,11,98.45833333,2.24,3.01,NA,1.86,0.38,1.15,NA,17.6885,2.625,0.765
2024/4/7 12:00,1596.5,20.18,42.3,2024,98,12,98.5,2.43,3.13,NA,1.99588,0.43412,1.13412,NA,21.9345,2.78,0.78412
2024/4/7 13:00,1213.5,20.495,42.3,2024,98,13,98.54166667,2.6,3.06,NA,2.07886,0.52114,0.98114,NA,19.827,2.83,0.75114
2024/4/7 14:00,1210.5,20.71,42.3,2024,98,14,98.58333333,2.79,3.21,NA,2.29,0.5,0.92,NA,14.3735,3,0.71
2024/4/7 15:00,703.8,20.81,42.3,2024,98,15,98.625,2.91,3.24,NA,2.31,0.6,0.93,NA,19.74,3.075,0.765
2024/4/7 16:00,433.6,20.835,42.25,2024,98,16,98.66666667,2.85,3.36,NA,2.34,0.51,1.02,NA,13.0575,3.105,0.765
2024/4/7 17:00,221.45,20.83,42.1,2024,98,17,98.70833333,2.7,3.58,NA,2.16,0.54,1.42,NA,11.942,3.14,0.98
2024/4/7 18:00,53.5745,20.76,42.1,2024,98,18,98.75,2.74,3.49,NA,2.09183,0.64817,1.39817,NA,7.55235,3.115,1.02317
2024/4/7 19:00,0,20.61,42.1,2024,98,19,98.79166667,2.78,3.37,NA,2.03,0.75,1.34,NA,5.48415,3.075,1.045
2024/4/7 20:00,0,20.39,42.2,2024,98,20,98.83333333,2.6149,3.18,NA,1.88,0.7349,1.3,NA,5.16985,2.89745,1.01745
2024/4/7 21:00,0,20.14,42.1,2024,98,21,98.875,2.56,3.14,NA,1.84512,0.71488,1.29488,NA,3.5928,2.85,1.00488
2024/4/7 22:00,0,19.89,42.1,2024,98,22,98.91666667,2.4,3.19,NA,1.81,0.59,1.38,NA,0.096316,2.795,0.985
2024/4/7 23:00,0,19.675,42.1,2024,98,23,98.95833333,2.34,3.08,NA,1.78159,0.55841,1.29841,NA,-0.02103485,2.71,0.92841
2024/4/8 0:00,0,19.48,42.2,2024,99,0,99,2.42,3.11,NA,1.78,0.64,1.33,NA,-1.623,2.765,0.985
2024/4/8 1:00,0,19.36,42.2,2024,99,1,99.04166667,2.28979,3.38,NA,1.77645,0.51334,1.60355,NA,-1.62295,2.834895,1.058445
2024/4/8 2:00,0,19.335,42.15,2024,99,2,99.08333333,2.49,3.33,NA,NA,NA,NA,NA,-1.24955,2.91,NA
2024/4/8 3:00,0,19.335,42.15,2024,99,3,99.125,2.47,3.31,NA,NA,NA,NA,NA,0.8818,2.89,NA
2024/4/8 4:00,0,19.315,42.2,2024,99,4,99.16666667,2.74,3.24,NA,1.94223,0.79777,1.29777,NA,2.415535,2.99,1.04777
2024/4/8 5:00,0,19.28,42.2,2024,99,5,99.20833333,2.82,3.50893,NA,1.99634,0.82366,1.51259,NA,0.876575,3.164465,1.168125
2024/4/8 6:00,51.75,19.255,42.1,2024,99,6,99.25,2.8102,3.9,NA,2.03221,0.77799,1.86779,NA,0.15835,3.3551,1.32289
2024/4/8 7:00,151.1,19.25,42.1,2024,99,7,99.29166667,2.56,3.62,NA,2.07,0.49,1.55,NA,2.03117,3.09,1.02
2024/4/8 8:00,310.85,19.31,42.1,2024,99,8,99.33333333,2.59,3.33934,NA,2.14799,0.44201,1.19135,NA,0.6697,2.96467,0.81668
2024/4/8 9:00,656.25,19.44,42.1,2024,99,9,99.375,2.66,3.31,NA,2.04458,0.61542,1.26542,NA,12.885,2.985,0.94042
2024/4/8 10:00,585.35,19.7,42,2024,99,10,99.41666667,2.46,3.3398,NA,2.1,0.36,1.2398,NA,13.8085,2.8999,0.7999
2024/4/8 11:00,857.45,20.06,42,2024,99,11,99.45833333,2.47,3.31,NA,1.98,0.49,1.33,NA,14.796,2.89,0.91
2024/4/8 12:00,244.3,20.435,41.95,2024,99,12,99.5,2.59,3.49,NA,2.07,0.52,1.42,NA,13.61765,3.04,0.97
2024/4/8 13:00,714.25,20.705,41.9,2024,99,13,99.54166667,2.75,3.51,NA,2.28,0.47,1.23,NA,14.388,3.13,0.85
2024/4/8 14:00,905.45,20.9,41.9,2024,99,14,99.58333333,3.07878,3.56,NA,2.2,0.87878,1.36,NA,12.5766,3.31939,1.11939
2024/4/8 15:00,128.185,21.185,41.95,2024,99,15,99.625,2.81,3.46,NA,2.44,0.37,1.02,NA,11.804,3.135,0.695
