Datetime_hr_CST,PPFD_IN_1_1_1,TS_1_1_1,SWC_1_1_1,Year,DoY,Hour,DoY_hr,SR1,SR2,SR3,Rh,Ra1,Ra2,Ra3,GPP,SR,Ra
2024/9/30 1:00,0,22.375,6.65,2024,274,1,274.0416667,NA,3.66,3.165,2.345,NA,1.315,0.82,0.87474,3.4125,1.0675
2024/9/30 2:00,0,22.11,6.6,2024,274,2,274.0833333,NA,3.46,3.165,2.23,NA,1.23,0.935,1.464115,3.3125,1.0825
2024/9/30 3:00,0,21.865,6.6,2024,274,3,274.125,NA,3.265,2.955,2.18,NA,1.085,0.775,0.27714,3.11,0.93
2024/9/30 4:00,0,21.635,6.6,2024,274,4,274.1666667,NA,3.37,3.1,2.24,NA,1.13,0.86,-0.294375,3.235,0.995
2024/9/30 5:00,0,21.415,6.6,2024,274,5,274.2083333,NA,3.315,3.04,2.32,NA,0.995,0.72,-0.35024,3.1775,0.8575
2024/9/30 6:00,34.135,21.2,6.6,2024,274,6,274.25,NA,3.235,3.04,2.225,NA,1.01,0.815,3.57275,3.1375,0.9125
2024/9/30 7:00,371.6,21.03,6.6,2024,274,7,274.2916667,NA,3.215,2.83,2.19,NA,1.025,0.64,-2.5051,3.0225,0.8325
2024/9/30 8:00,769.4,21.05,6.6,2024,274,8,274.3333333,NA,3.16,3.005,2.28,NA,0.88,0.725,1.53955,3.0825,0.8025
2024/9/30 9:00,1021.5,21.63,6.6,2024,274,9,274.375,NA,3.415,3.155,2.305,NA,1.11,0.85,10.90755,3.285,0.98
2024/9/30 10:00,1382.5,22.205,6.6,2024,274,10,274.4166667,NA,3.72,3.255,2.36,NA,1.36,0.895,7.983,3.4875,1.1275
2024/9/30 11:00,1507.5,23.61,6.6,2024,274,11,274.4583333,NA,3.315,3.21,2.3,NA,1.015,0.91,18.5205,3.2625,0.9625
2024/9/30 12:00,1492.5,25.05,6.6,2024,274,12,274.5,NA,3.49,3.245,2.21,NA,1.28,1.035,15.2215,3.3675,1.1575
2024/9/30 13:00,1367.5,26.195,6.65,2024,274,13,274.5416667,NA,3.53,3.465,2.275,NA,1.255,1.19,15.267,3.4975,1.2225
2024/9/30 14:00,984.5,26.895,6.7,2024,274,14,274.5833333,NA,3.535,3.41,2.28,NA,1.255,1.13,13.1235,3.4725,1.1925
2024/9/30 15:00,558.75,26.55,6.6,2024,274,15,274.625,NA,3.62,3.45,2.275,NA,1.345,1.175,11.248,3.535,1.26
2024/9/30 16:00,501.05,26.075,6.6,2024,274,16,274.6666667,NA,3.745,3.37,2.425,NA,1.32,0.945,11.5545,3.5575,1.1325
2024/9/30 17:00,143.8,25.72,6.6,2024,274,17,274.7083333,NA,3.775,3.445,2.66,NA,1.115,0.785,10.1137,3.61,0.95
2024/9/30 18:00,0,25.265,6.55,2024,274,18,274.75,NA,3.925,3.57,2.49,NA,1.435,1.08,8.0092,3.7475,1.2575
2024/9/30 19:00,0,24.765,6.5,2024,274,19,274.7916667,NA,3.79,3.395,2.34,NA,1.45,1.055,7.66265,3.5925,1.2525
2024/9/30 20:00,0,24.3,6.5,2024,274,20,274.8333333,NA,3.645,3.33,2.32,NA,1.325,1.01,4.63755,3.4875,1.1675
2024/9/30 21:00,0,23.895,6.4,2024,274,21,274.875,NA,3.675,3.185,2.395,NA,1.28,0.79,1.9602,3.43,1.035
2024/9/30 22:00,0,23.54,6.4,2024,274,22,274.9166667,NA,3.64,3.225,2.295,NA,1.345,0.93,1.93865,3.4325,1.1375
2024/9/30 23:00,0,23.23,6.4,2024,274,23,274.9583333,NA,3.535,3.03,2.245,NA,1.29,0.785,1.7912,3.2825,1.0375
