date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc,SR,Ra
3/9/2024 10:00,229.6,15.01,16.74,14.97,15.675,18.335,42.3,1.44549,1.04348,1.86601,NA,0.40201,0.82253,NA,0.011017935,1.65575,0.61227
3/9/2024 11:00,378.3,14.845,16.555,14.855,15.495,18.19,42.4,1.47134,1.11444,1.94979,NA,0.3569,0.83535,NA,0.016931481,1.710565,0.596125
3/9/2024 12:00,691.75,14.775,16.4,14.86,15.385,18.045,42.3,1.60101,1.19464,2.01945,1.72847,0.40637,0.82481,0.53383,0.014580847,1.81023,0.61559
3/9/2024 13:00,1180.5,14.85,16.25,15.04,15.38,17.915,42.3,1.68,1.43979,1.86538,NA,0.24021,0.42559,NA,0.021126302,1.77269,0.3329
3/9/2024 14:00,1195.5,15.105,16.155,15.41,15.505,17.795,42.25,2.10032,1.60672,2.17701,1.601,0.4936,0.57029,-0.00572,0.015542422,2.138665,0.531945
3/9/2024 15:00,1079.5,15.46,16.1,15.79,15.74,17.715,42.2,1.93044,1.51748,2.35393,2.27034,0.41296,0.83645,0.75286,0.014952999,2.142185,0.624705
3/9/2024 16:00,844.5,15.7,16.12,16.03,15.945,17.66,42.2,1.78,1.32,1.84,NA,0.46,0.52,NA,0.012878887,1.81,0.49
3/9/2024 17:00,449.2,15.81,16.155,16.075,16.065,17.64,42.2,1.62882,1.55,2.44,1.8,0.07882,0.89,0.25,0.009293663,2.03441,0.48441
3/9/2024 18:00,90.83,15.775,16.195,15.95,16.07,17.64,42.2,1.84,1.77,2.16,1.53,0.07,0.39,-0.24,0.004919914,2,0.23
3/9/2024 19:00,0,15.59,16.205,15.665,15.96,17.64,42.2,1.83,1.13156,2.14,1.78,0.69844,1.00844,0.64844,0.002960576,1.985,0.85344
3/9/2024 20:00,0,15.325,16.18,15.32,15.76,17.625,42.3,2.03,1.09191,1.83,1.7,0.93809,0.73809,0.60809,0.00407448,1.93,0.83809
3/9/2024 21:00,0,15.02,16.13,14.965,15.52,17.595,42.3,1.95,1.06,1.94,1.24,0.89,0.88,0.18,0.00446529,1.945,0.885
3/9/2024 22:00,0,14.71,16.03,14.625,15.26,17.54,42.35,1.54,1.23,1.6,1.01,0.31,0.37,-0.22,0.005235434,1.57,0.34
3/9/2024 23:00,0,14.395,15.91,14.305,15,17.465,42.4,1.33,1.12,1.83,1.46,0.21,0.71,0.34,0.007539308,1.58,0.46
3/10/2024,0,14.11,15.77,14.03,14.75,17.375,42.4,1.27,0.904562,1.61,1.23936,0.365438,0.705438,0.334798,0.007083471,1.44,0.535438
3/10/2024 1:00,0,13.86,15.62,13.79,14.525,17.265,42.45,1.33,0.877074,1.63,1.3,0.452926,0.752926,0.422926,0.00707123,1.48,0.602926
3/10/2024 2:00,0,13.635,15.465,13.555,14.31,17.15,42.5,1.61,NA,2.12,NA,NA,NA,NA,0.00269546,1.865,NA
3/10/2024 3:00,0,13.395,15.32,13.32,14.1,17.03,42.5,1.26212,0.822458,1.44,1.13,0.439662,0.617542,0.307542,0.003606705,1.35106,0.528602
3/10/2024 4:00,0,13.155,15.16,13.07,13.885,16.905,42.5,1.89,0.949983,2.56,NA,0.940017,1.610017,NA,0.00409989,2.225,1.275017
3/10/2024 5:00,0,12.915,15.01,12.82,13.665,16.775,42.5,1.21479,0.78,1.40896,1.21,0.43479,0.62896,0.43,0.000373393,1.311875,0.531875
3/10/2024 6:00,0,12.665,14.85,12.55,13.44,16.645,42.55,1.23,0.97,1.63,0.93,0.26,0.66,-0.04,0.000963528,1.43,0.46
3/10/2024 7:00,72.5255,12.395,14.69,12.28,13.2,16.51,42.6,1.24,0.75145,1.48882,1.15,0.48855,0.73737,0.39855,0.006585522,1.36441,0.61296
3/10/2024 8:00,459.7,12.16,14.525,12.075,12.98,16.37,42.6,1.18,0.7,1.53,1.27,0.48,0.83,0.57,0.009413509,1.355,0.655
3/10/2024 9:00,855.15,12.04,14.355,12.035,12.83,16.215,42.6,1.24098,0.79,1.51,NA,0.45098,0.72,NA,0.00839542,1.37549,0.58549
3/10/2024 10:00,1088,12.065,14.2,12.17,12.795,16.07,42.6,1.28133,0.96,1.49,1.75,0.32133,0.53,0.79,0.006369192,1.385665,0.425665
3/10/2024 11:00,1394.5,12.235,14.09,12.475,12.87,15.955,42.55,1.53,0.94,1.77,2.58,0.59,0.83,1.64,0.011015989,1.65,0.71
3/10/2024 12:00,1505.5,12.685,14.03,13.1,13.14,15.86,42.5,1.39423,1.12,1.72,1.19655,0.27423,0.6,0.07655,0.008795901,1.557115,0.437115
3/10/2024 13:00,1325,13.18,14.035,13.625,13.5,15.795,42.45,1.98,1.55,1.66,2.68,0.43,0.11,1.13,0.00784422,1.82,0.27
3/10/2024 14:00,1428,13.68,14.105,14.125,13.865,15.78,42.4,1.9,1.44,2.04,1.8,0.46,0.6,0.36,0.005431322,1.97,0.53
3/10/2024 15:00,1202.5,14.16,14.225,14.6,14.25,15.8,42.3,1.83,1.82,2,1.98,0.01,0.18,0.16,0.005143519,1.915,0.095
3/10/2024 16:00,958,14.48,14.38,14.88,14.555,15.855,42.3,1.97,1.385,2.27,NA,0.585,0.885,NA,0.004976009,2.12,0.735
3/10/2024 17:00,674.5,14.695,14.535,15.075,14.78,15.93,42.3,2.07,1.43,2.58,3.77,0.64,1.15,2.34,0.002828934,2.325,0.895
3/10/2024 18:00,402.85,14.84,14.685,15.16,14.94,16.01,42.3,1.74286,1.45,3.00229,3.31,0.29286,1.55229,1.86,0.000578006,2.372575,0.922575
3/10/2024 19:00,66.375,14.86,14.795,15.08,15,16.09,42.3,2.113,1.65,2.76,3.7,0.463,1.11,2.05,0.000124524,2.4365,0.7865
3/10/2024 20:00,0,14.775,14.885,14.895,14.96,16.165,42.3,1.59,1.02935,2.38,2.45611,0.56065,1.35065,1.42676,0.000164118,1.985,0.95565
3/10/2024 21:00,0,14.625,14.94,14.665,14.85,16.22,42.3,1.82,1.05682,1.965,1.67,0.76318,0.90818,0.61318,0.000894661,1.8925,0.83568
3/10/2024 22:00,0,14.435,14.95,14.43,14.715,16.25,42.35,1.36,1.45,1.95,1.5,-0.09,0.5,0.05,0.000437264,1.655,0.205
3/10/2024 23:00,0,14.21,14.935,14.17,14.545,16.255,42.4,1.55,1.07,1.73,1.63,0.48,0.66,0.56,0.001078897,1.64,0.57
3/11/2024,0,13.98,14.885,13.93,14.365,16.245,42.4,1.71,1.15,1.69,1.38,0.56,0.54,0.23,0.001893989,1.7,0.55
3/11/2024 1:00,0,13.785,14.82,13.745,14.2,16.22,42.4,1.44,1.49,1.93,1.33,-0.05,0.44,-0.16,0.001747189,1.685,0.195
3/11/2024 2:00,0,13.63,14.74,13.615,14.06,16.18,42.4,1.45,1.11,1.72,NA,0.34,0.61,NA,0.000203909,1.585,0.475
3/11/2024 3:00,0,13.515,14.66,13.515,13.955,16.13,42.45,1.58771,0.98753,1.84,2.21,0.60018,0.85247,1.22247,0.001364346,1.713855,0.726325
3/11/2024 4:00,0,13.405,14.585,13.415,13.855,16.075,42.5,1.37,0.943283,1.66,1.64,0.426717,0.716717,0.696717,0.000948961,1.515,0.571717
3/11/2024 5:00,0,13.31,14.5,13.33,13.765,16.015,42.5,1.52,1.06,1.79,1.39,0.46,0.73,0.33,0.001622295,1.655,0.595
3/11/2024 6:00,0,13.24,14.435,13.25,13.68,15.96,42.5,1.6,0.85,2.01,1.44,0.75,1.16,0.59,0.001286077,1.805,0.955
3/11/2024 7:00,0,13.155,14.365,13.17,13.6,15.905,42.5,1.38,0.99,1.81,1.19,0.39,0.82,0.2,0.001637119,1.595,0.605
3/11/2024 8:00,115.65,13.07,14.295,13.11,13.53,15.855,42.5,1.48,0.95,1.67,1.17,0.53,0.72,0.22,0.005795935,1.575,0.625
3/11/2024 9:00,260.2,13.05,14.23,13.11,13.48,15.79,42.5,1.56,1.03,1.76,1.08,0.53,0.73,0.05,0.003709264,1.66,0.63
3/11/2024 10:00,762.35,13.09,14.175,13.215,13.485,15.74,42.5,1.52,1.03,1.74,1.32,0.49,0.71,0.29,0.007378168,1.63,0.6
3/11/2024 11:00,872.15,13.295,14.145,13.58,13.605,15.69,42.4,1.61,1.12,1.72,2.14,0.49,0.6,1.02,0.006263344,1.665,0.545
3/11/2024 12:00,1293,13.75,14.145,14.16,13.905,15.655,42.35,1.76,1.31,2.01,1.62085,0.45,0.7,0.31085,0.006086362,1.885,0.575
3/11/2024 13:00,1120,14.195,14.2,14.645,14.245,15.645,42.3,1.88,1.35,2.26,1.71747,0.53,0.91,0.36747,0.005311816,2.07,0.72
3/11/2024 14:00,937,14.685,14.315,15.22,14.635,15.68,42.2,1.96,1.32,2.28,2.36,0.64,0.96,1.04,0.009300327,2.12,0.8
3/11/2024 15:00,998,15.18,14.465,15.7,15.05,15.75,42.2,1.87,1.71,2.15,NA,0.16,0.44,NA,0.00466431,2.01,0.3
3/11/2024 16:00,553.55,15.52,14.65,15.96,15.365,15.845,42.15,1.95,1.43,2.25,2.44,0.52,0.82,1.01,0.003941589,2.1,0.67
3/11/2024 17:00,414.7,15.745,14.835,16.125,15.595,15.96,42.1,1.84,1.48,3.45,NA,0.36,1.97,NA,0.004902546,2.645,1.165
3/11/2024 18:00,84.725,15.86,15.01,16.135,15.73,16.08,42.1,2.88342,2,2.22,2.7079,0.88342,0.22,0.7079,0.000862702,2.55171,0.55171
3/11/2024 19:00,0,15.81,15.15,15.96,15.75,16.19,42.15,1.6515,1.2813,1.93,2.94,0.3702,0.6487,1.6587,0.000596475,1.79075,0.50945
3/11/2024 20:00,0,15.64,15.25,15.675,15.655,16.3,42.2,2.13771,1.29,2.79,1.86,0.84771,1.5,0.57,0.00095984,2.463855,1.173855
3/11/2024 21:00,0,15.385,15.305,15.36,15.495,16.38,42.2,1.83,1.07064,2.21,1.14,0.75936,1.13936,0.06936,0.001374644,2.02,0.94936
3/11/2024 22:00,0,15.11,15.315,15.055,15.3,16.425,42.2,1.58,1.37,2.62,1.26,0.21,1.25,-0.11,0.000871102,2.1,0.73
3/11/2024 23:00,0,14.835,15.275,14.76,15.09,16.44,42.3,2.04,1.03701,1.91,1.91,1.00299,0.87299,0.87299,NA,1.975,0.93799
3/12/2024,0,14.565,15.215,14.49,14.88,16.425,42.3,1.52,1.1,1.69,2.17243,0.42,0.59,1.07243,0.000272425,1.605,0.505
3/12/2024 1:00,0,14.325,15.14,14.265,14.685,16.405,42.3,1.46759,0.921436,2.03,2.21,0.546154,1.108564,1.288564,NA,1.748795,0.827359
3/12/2024 2:00,0,14.11,15.045,14.06,14.505,16.37,42.3,2.03956,1.00966,1.66,1.88,1.0299,0.65034,0.87034,NA,1.84978,0.84012
3/12/2024 3:00,0,13.91,14.945,13.865,14.335,16.315,42.4,1.84,1.04517,1.63,1.86,0.79483,0.58483,0.81483,NA,1.735,0.68983
3/12/2024 4:00,0,13.725,14.845,13.685,14.17,16.255,42.4,1.36,0.905597,1.63,1.38,0.454403,0.724403,0.474403,NA,1.495,0.589403
3/12/2024 5:00,0,13.55,14.74,13.505,14.01,16.19,42.4,1.6,0.91,1.59,2.26589,0.69,0.68,1.35589,0.000193547,1.595,0.685
3/12/2024 6:00,0,13.365,14.635,13.325,13.85,16.115,42.4,NA,0.874919,1.54,1.48,NA,0.665081,0.605081,0.00696896,1.54,0.665081
3/12/2024 7:00,64.2255,13.2,14.535,13.155,13.7,16.04,42.45,1.29,NA,1.61119,1.62,NA,NA,NA,0.002184678,1.450595,NA
3/12/2024 8:00,297.75,13.065,14.425,13.05,13.565,15.96,42.5,1.45,0.937591,1.7197,1.32,0.512409,0.782109,0.382409,0.005451449,1.58485,0.647259
3/12/2024 9:00,680.65,13.02,14.325,13.1,13.495,15.88,42.45,1.54,0.93,1.76,1.27,0.61,0.83,0.34,0.000836388,1.65,0.72
3/12/2024 10:00,1037,13.18,14.245,13.415,13.56,15.805,42.4,1.61,1.09,1.87,2.99,0.52,0.78,1.9,0.008371775,1.74,0.65
3/12/2024 11:00,1360.5,13.61,14.195,14.095,13.83,15.745,42.3,1.92,1.32,2.12,3.41,0.6,0.8,2.09,0.008617774,2.02,0.7
3/12/2024 12:00,1329,14.38,14.225,15.025,14.355,15.71,42.2,1.82,1.39,2.16,2.05741,0.43,0.77,0.66741,0.011046648,1.99,0.6
3/12/2024 13:00,1027.5,15.1,14.36,15.715,14.91,15.73,42.1,1.95,1.61,2.31,1.56,0.34,0.7,-0.05,0.006999042,2.13,0.52
3/12/2024 14:00,953.5,15.72,14.56,16.325,15.415,15.8,42.05,2.22,1.65,2.24,2.14808,0.57,0.59,0.49808,0.007226661,2.23,0.58
3/12/2024 15:00,838,16.275,14.795,16.85,15.89,15.915,42,2.13,1.6,2.52,2.31534,0.53,0.92,0.71534,0.00536957,2.325,0.725
3/12/2024 16:00,600.7,16.715,15.055,17.225,16.29,16.06,41.9,2.01,1.62,2.69,NA,0.39,1.07,NA,0.005378733,2.35,0.73
3/12/2024 17:00,323.1,17.01,15.315,17.425,16.59,16.225,41.9,2.36,1.75,2.46,2.11436,0.61,0.71,0.36436,0.004780397,2.41,0.66
3/12/2024 18:00,105.29,17.15,15.545,17.465,16.775,16.4,41.9,4.06479,2.96,3.48,4.33,1.10479,0.52,1.37,0.002910673,3.772395,0.812395
3/12/2024 19:00,0,17.17,15.745,17.365,16.855,16.555,41.9,5.0203,2.3794,4.66781,NA,2.6409,2.28841,NA,0.001193145,4.844055,2.464655
3/12/2024 20:00,0,17.05,15.885,17.16,16.82,16.69,41.95,2.43,3.06307,2.42,3.38,-0.63307,-0.64307,0.31693,0.000480343,2.425,-0.63807
3/12/2024 21:00,0,16.87,15.99,16.925,16.725,16.785,42,1.98,3.00028,2.42,NA,-1.02028,-0.58028,NA,0.000891787,2.2,-0.80028
3/12/2024 22:00,0,16.685,16.055,16.715,16.61,16.88,42,2.10477,2.13627,2.28145,NA,-0.0315,0.14518,NA,0.001127695,2.19311,0.05684
3/12/2024 23:00,0,16.52,16.07,16.585,16.5,16.94,42,1.96,1.61227,2.16,NA,0.34773,0.54773,NA,0.000910206,2.06,0.44773
3/13/2024,0,16.415,16.065,16.485,16.42,16.98,42,2.55,1.48,2.76,NA,1.07,1.28,NA,NA,2.655,1.175
3/13/2024 1:00,0,16.305,16.055,16.39,16.345,17.005,42,2.32,1.53703,3.76,NA,0.78297,2.22297,NA,NA,3.04,1.50297
3/13/2024 2:00,0,16.22,16.04,16.305,16.275,17.02,42.05,3.37893,1.46592,3.65,3.55,1.91301,2.18408,2.08408,NA,3.514465,2.048545
3/13/2024 3:00,0,16.125,16.015,16.205,16.21,17.025,42.1,3.13,1.814565,2.28,NA,1.315435,0.465435,NA,NA,2.705,0.890435
3/13/2024 4:00,0,16.035,15.995,16.13,16.135,17.03,42.1,2.42,1.91,2.25,NA,0.51,0.34,NA,0.004660214,2.335,0.425
3/13/2024 5:00,0,15.995,15.965,16.11,16.09,17.03,42.1,2.01,2.11,2.42,NA,-0.1,0.31,NA,0.001126225,2.215,0.105
3/13/2024 6:00,0,15.98,15.935,16.11,16.07,17.02,42.1,2.02904,1.4,2.59,NA,0.62904,1.19,NA,NA,2.30952,0.90952
3/13/2024 7:00,9.38,15.985,15.925,16.14,16.07,17.01,42.1,2.41,1.71,2.21,NA,0.7,0.5,NA,0.000513082,2.31,0.6
3/13/2024 8:00,117.45,16.03,15.91,16.215,16.09,17.01,42.1,2.21,1.31508,2.32,NA,0.89492,1.00492,NA,0.000888422,2.265,0.94992
3/13/2024 9:00,263.35,16.125,15.905,16.36,16.155,17.01,42,2.11,1.79,2.34,NA,0.32,0.55,NA,0.003444208,2.225,0.435
3/13/2024 10:00,295.85,16.315,15.925,16.63,16.285,17.015,42,2.22,1.42,2.41,NA,0.8,0.99,NA,0.001830011,2.315,0.895
3/13/2024 11:00,869.25,16.575,15.96,16.955,16.475,17.035,41.95,2.21705,1.74,2.49,NA,0.47705,0.75,NA,0.00895172,2.353525,0.613525
3/13/2024 12:00,900.4,16.985,16.03,17.505,16.775,17.065,41.9,2.43,2.08,2.68,2.962785,0.35,0.6,0.882785,0.010555647,2.555,0.475
3/13/2024 13:00,963.75,17.49,16.145,18.045,17.165,17.12,41.8,2.41,2,2.7,NA,0.41,0.7,NA,0.008860135,2.555,0.555
3/13/2024 14:00,716.85,17.955,16.3,18.51,17.545,17.2,41.8,2.41,1.87,3.05,4.25433,0.54,1.18,2.38433,0.007370817,2.73,0.86
3/13/2024 15:00,846,18.36,16.485,18.89,17.9,17.31,41.7,2.6,1.89,3.06,2.18787,0.71,1.17,0.29787,0.008849179,2.83,0.94
3/13/2024 16:00,659.9,18.7,16.7,19.185,18.21,17.445,41.7,2.98,1.85,3.2,NA,1.13,1.35,NA,0.006492098,3.09,1.24
3/13/2024 17:00,419.7,18.925,16.9,19.37,18.45,17.585,41.7,5.03,3.2,3.07,NA,1.83,-0.13,NA,0.005697811,4.05,0.85
3/13/2024 18:00,84.69,19.06,17.095,19.43,18.62,17.74,41.7,5.30024,1.9178,3.49,NA,3.38244,1.5722,NA,0.002038317,4.39512,2.47732
3/13/2024 19:00,0,19.05,17.26,19.305,18.68,17.89,41.7,3.28,2.86,3.34,NA,0.42,0.48,NA,0.001225157,3.31,0.45
3/13/2024 20:00,0,18.93,17.39,19.09,18.63,18.02,41.7,2.24,1.82,2.77,NA,0.42,0.95,NA,0.000549423,2.505,0.685
3/13/2024 21:00,0,18.755,17.485,18.875,18.535,18.135,41.7,2.39,1.71804,2.49,NA,0.67196,0.77196,NA,NA,2.44,0.72196
3/13/2024 22:00,0,18.605,17.52,18.73,18.435,18.215,41.75,2.52,2.71,2.62,NA,-0.19,-0.09,NA,NA,2.57,-0.14
3/13/2024 23:00,0,18.48,17.54,18.62,18.35,18.28,41.8,2.52,1.44,2.96,NA,1.08,1.52,NA,NA,2.74,1.3
3/14/2024,0,18.39,17.545,18.545,18.285,18.32,41.8,2.38,1.44,2.41,NA,0.94,0.97,NA,NA,2.395,0.955
3/14/2024 1:00,0,18.335,17.54,18.505,18.24,18.36,41.8,2.62,1.41,3,NA,1.21,1.59,NA,0.000571803,2.81,1.4
3/14/2024 2:00,0,18.31,17.535,18.5,18.22,18.385,41.8,3.16,NA,2.7,NA,NA,NA,NA,NA,2.93,NA
3/14/2024 3:00,0,18.295,17.535,18.5,18.21,18.405,41.8,2.18,1.53783,2.57,NA,0.64217,1.03217,NA,NA,2.375,0.83717
3/14/2024 4:00,0,18.305,17.54,18.515,18.215,18.415,41.8,3.65,1.81,2.72,NA,1.84,0.91,NA,0.001326856,3.185,1.375
3/14/2024 5:00,0,18.33,17.545,18.56,18.235,18.435,41.8,3.3,2.13,2.88,NA,1.17,0.75,NA,0.0023887,3.09,0.96
3/14/2024 6:00,0,18.35,17.56,18.575,18.255,18.455,41.8,2.36,1.9,2.72571,NA,0.46,0.82571,NA,NA,2.542855,0.642855
3/14/2024 7:00,43.1,18.355,17.575,18.55,18.255,18.475,41.8,2.9,1.58,2.65,NA,1.32,1.07,NA,0.000539055,2.775,1.195
3/14/2024 8:00,163.45,18.36,17.585,18.58,18.265,18.495,41.8,2.54,1.74056,2.79,NA,0.79944,1.04944,NA,0.002268548,2.665,0.92444
3/14/2024 9:00,135,18.44,17.605,18.715,18.315,18.515,41.8,3.37,1.75,2.89,NA,1.62,1.14,NA,0.002406179,3.13,1.38
3/14/2024 10:00,531.25,18.575,17.625,18.875,18.415,18.535,41.75,2.55,1.8,2.89,2.91716,0.75,1.09,1.11716,0.004334591,2.72,0.92
3/14/2024 11:00,671.6,18.78,17.67,19.19,18.565,18.565,41.7,2.52,1.89,2.93,2.67633,0.63,1.04,0.78633,0.009082534,2.725,0.835
3/14/2024 12:00,933,19.155,17.735,19.665,18.84,18.605,41.6,2.65,2.09,2.99,4.23817,0.56,0.9,2.14817,0.005711764,2.82,0.73
3/14/2024 13:00,1194.5,19.565,17.84,20.115,19.165,18.67,41.6,2.79,2.41,3.34,4.28,0.38,0.93,1.87,0.00694935,3.065,0.655
3/14/2024 14:00,1377,20.02,17.98,20.62,19.525,18.755,41.5,3.01,2.27,3.38,4.29,0.74,1.11,2.02,0.009005807,3.195,0.925
3/14/2024 15:00,973.5,20.46,18.155,21.085,19.92,18.865,41.4,2.96,2.18,3,5.98839,0.78,0.82,3.80839,0.00623101,2.98,0.8
3/14/2024 16:00,461.7,20.76,18.36,21.275,20.225,19.005,41.4,2.77,2.05,3.02,NA,0.72,0.97,NA,0.00979402,2.895,0.845
3/14/2024 17:00,100.83,20.85,18.57,21.225,20.365,19.16,41.4,3.44,2.11,3.45,NA,1.33,1.34,NA,0.003023118,3.445,1.335
3/14/2024 18:00,73.445,20.775,18.74,21.025,20.37,19.315,41.4,5.05968,3.31597,4.93,NA,1.74371,1.61403,NA,0.001742198,4.99484,1.67887
3/14/2024 19:00,0,20.625,18.87,20.8,20.295,19.44,41.45,6.17949,1.84312,3.71,NA,4.33637,1.86688,NA,0.000192127,4.944745,3.101625
3/14/2024 20:00,0,20.43,18.94,20.555,20.175,19.545,41.5,3,3.61002,3.40154,NA,-0.61002,-0.20848,NA,0.00038071,3.20077,-0.40925
3/14/2024 21:00,0,20.23,18.975,20.335,20.035,19.625,41.5,4.24,3.03902,3.17923,NA,1.20098,0.14021,NA,0.000980207,3.709615,0.670595
3/14/2024 22:00,0,20.07,18.975,20.195,19.915,19.68,41.55,3.01,1.71727,3.3,NA,1.29273,1.58273,NA,0.001053084,3.155,1.43773
3/14/2024 23:00,0,19.97,18.965,20.125,19.835,19.715,41.6,2.96686,1.69094,3.37328,NA,1.27592,1.68234,NA,NA,3.17007,1.47913
3/15/2024,0,19.9,18.94,20.09,19.78,19.73,41.6,2.76,1.90357,3.07,NA,0.85643,1.16643,NA,NA,2.915,1.01143
3/15/2024 1:00,0,19.87,18.93,20.07,19.75,19.74,41.6,3.13071,3.71161,6.25418,NA,-0.5809,2.54257,NA,NA,4.692445,0.980835
3/15/2024 2:00,0,19.84,18.91,20.045,19.725,19.755,41.6,4.24805,3.10525,4.53408,NA,1.1428,1.42883,NA,NA,4.391065,1.285815
3/15/2024 3:00,0,19.805,18.905,19.99,19.69,19.77,41.6,3.47,2.65,3.19,NA,0.82,0.54,NA,NA,3.33,0.68
3/15/2024 4:00,0,19.76,18.895,19.935,19.655,19.78,41.6,4.9275,2.89682,6.87543,NA,2.03068,3.97861,NA,NA,5.901465,3.004645
3/15/2024 5:00,0,19.685,18.885,19.845,19.605,19.78,41.6,5.48654,2.13312,4.21,NA,3.35342,2.07688,NA,0.000800824,4.84827,2.71515
3/15/2024 6:00,0,19.6,18.875,19.755,19.535,19.79,41.6,4.79103,5.9616,5.6599,NA,-1.17057,-0.3017,NA,NA,5.225465,-0.736135
3/15/2024 7:00,0,19.545,18.85,19.715,19.495,19.795,42,1.10775,1.30414,NA,NA,-0.19639,NA,NA,NA,1.10775,-0.19639
3/15/2024 8:00,4.505,19.565,18.875,19.745,19.52,19.855,42.75,1.25,NA,2.75,NA,NA,NA,NA,0.027212002,2,NA
3/15/2024 9:00,92.7,19.51,18.875,19.68,19.515,19.895,42.5,1.58,NA,1.71016,1.25,NA,NA,NA,0.000991094,1.64508,NA
3/15/2024 10:00,649.85,19.405,18.865,19.58,19.44,19.9,42.4,1.74,0.65,1.79,NA,1.09,1.14,NA,0.001552507,1.765,1.115
3/15/2024 11:00,916,19.43,18.83,19.775,19.435,19.885,42.35,1.75,0.861824,1.91,NA,0.888176,1.048176,NA,0.016910396,1.83,0.968176
3/15/2024 12:00,891.35,19.755,18.825,20.235,19.645,19.875,42.3,2.04,1.1,1.99,2.52,0.94,0.89,1.42,0.011832978,2.015,0.915
3/15/2024 13:00,794.95,20.09,18.855,20.585,19.89,19.875,42.25,2.19,1.4,2.12,NA,0.79,0.72,NA,0.014745752,2.155,0.755
3/15/2024 14:00,984.7,20.39,18.935,20.905,20.14,19.905,42.2,2.2,1.625,2.42,3.16,0.575,0.795,1.535,0.020913868,2.31,0.685
3/15/2024 15:00,275.1,20.675,19.045,21.22,20.395,19.955,42.2,2.69,1.56,2.34,2.79,1.13,0.78,1.23,0.007941322,2.515,0.955
3/15/2024 16:00,618.65,20.805,19.165,21.205,20.545,20.025,42.2,2.21,1.95,2.41,4.84408,0.26,0.46,2.89408,0.010089486,2.31,0.36
3/15/2024 17:00,232.85,20.785,19.285,21.095,20.565,20.11,42.2,2.355,2.08,2.68,4.48,0.275,0.6,2.4,0.005408633,2.5175,0.4375
3/15/2024 18:00,117.725,20.685,19.36,20.92,20.52,20.19,42.2,2.65,2.11,2.36,2.98918,0.54,0.25,0.87918,0.003489952,2.505,0.395
3/15/2024 19:00,0,20.525,19.42,20.695,20.415,20.255,42.2,2.3,1.70604,4.04,7.77,0.59396,2.33396,6.06396,0.001537489,3.17,1.46396
3/15/2024 20:00,0,20.31,19.43,20.41,20.265,20.295,42.2,2.49,1.79,4.01,6.13,0.7,2.22,4.34,0.000976065,3.25,1.46
3/15/2024 21:00,0,20.07,19.415,20.15,20.075,20.315,42.2,2.34,1.68895,3.62,NA,0.65105,1.93105,NA,0.003426637,2.98,1.29105
3/15/2024 22:00,0,19.85,19.37,19.93,19.905,20.31,42.2,2.14,1.60103,2.17143,NA,0.53897,0.5704,NA,0.00114293,2.155715,0.554685
3/15/2024 23:00,0,19.66,19.32,19.74,19.745,20.295,42.2,2.02,1.58196,2.28,4.095,0.43804,0.69804,2.51304,0.001818026,2.15,0.56804
3/16/2024,0,19.49,19.25,19.57,19.595,20.27,42.2,1.98,1.68096,2.75,8.19,0.29904,1.06904,6.50904,0.000412035,2.365,0.68404
3/16/2024 1:00,0,19.325,19.17,19.395,19.455,20.23,42.3,2.23,1.60521,2.16,3.18,0.62479,0.55479,1.57479,7.62E-05,2.195,0.58979
3/16/2024 2:00,0,19.155,19.09,19.225,19.305,20.19,42.3,1.82798,1.52183,2.03,3.38,0.30615,0.50817,1.85817,NA,1.92899,0.40716
3/16/2024 3:00,0,19.01,19.01,19.095,19.175,20.135,42.3,1.8722,1.65774,2,5.77,0.21446,0.34226,4.11226,NA,1.9361,0.27836
3/16/2024 4:00,0,18.89,18.935,18.98,19.06,20.085,42.3,2.2,1.82,2.1835,NA,0.38,0.3635,NA,0.000903608,2.19175,0.37175
3/16/2024 5:00,0,18.785,18.85,18.875,18.955,20.025,42.3,1.98,1.51,1.88,4.16158,0.47,0.37,2.65158,5.04E-05,1.93,0.42
3/16/2024 6:00,0,18.685,18.78,18.775,18.86,19.975,42.3,1.89605,1.51962,2.39,5.91,0.37643,0.87038,4.39038,0.002897944,2.143025,0.623405
3/16/2024 7:00,21.015,18.575,18.7,18.67,18.765,19.915,42.3,1.88383,1.5,2.18,NA,0.38383,0.68,NA,0.00068151,2.031915,0.531915
3/16/2024 8:00,120.47,18.48,18.635,18.575,18.67,19.855,42.3,1.97,1.53,2,4.79,0.44,0.47,3.26,0.001534103,1.985,0.455
3/16/2024 9:00,138.45,18.425,18.565,18.555,18.605,19.805,42.3,1.8,1.48,2.17,NA,0.32,0.69,NA,0.001658289,1.985,0.505
3/16/2024 10:00,284.05,18.41,18.495,18.565,18.565,19.745,42.3,2.08,1.74,2.24,2.44,0.34,0.5,0.7,0.007901474,2.16,0.42
3/16/2024 11:00,122.7,18.44,18.445,18.64,18.575,19.7,42.4,1.79,0.93,1.82,NA,0.86,0.89,NA,0.008215454,1.805,0.875
3/16/2024 12:00,362.85,18.47,18.41,18.645,18.585,19.66,42.5,1.71109,1.16,1.87,NA,0.55109,0.71,NA,0.006612747,1.790545,0.630545
