date,PPFD_IN_1_1_1,TS_1_1_1,TS_1_2_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,SWC_1_1_1,SR1,Rh,SR2,SR3,Ra1,Ra2,Ra3,gc
5/31/2022 2:00,0.054,23.84,23.7,24.035,24.045,23.5,23.7,4.81169,2.25,NA,NA,2.56169,NA,NA,NA
5/31/2022 3:00,0.069,23.79,23.63,23.97,23.955,23.46,23.7,5.46,2.31,NA,NA,3.15,NA,NA,NA
5/31/2022 4:00,0.1005,23.755,23.565,23.93,23.89,23.41,23.7,5.88,2.69,NA,NA,3.19,NA,NA,NA
5/31/2022 5:00,30.2635,23.705,23.505,23.88,23.835,23.37,23.7,5.19476,2.43,NA,NA,2.76476,NA,NA,NA
5/31/2022 6:00,260.4,23.68,23.46,23.855,23.78,23.34,23.7,5.38599,2.38,NA,NA,3.00599,NA,NA,NA
5/31/2022 7:00,421.3,23.905,23.42,24.08,23.805,23.3,23.7,5.49493,2.37,NA,NA,3.12493,NA,NA,NA
5/31/2022 8:00,916.75,24.325,23.395,24.595,23.955,23.275,23.65,5.93105,2.25,NA,NA,3.68105,NA,NA,NA
5/31/2022 9:00,1113.5,25.61,23.42,26.55,24.615,23.255,23.55,4.82,2.41,NA,NA,2.41,NA,NA,0.079720628
5/31/2022 10:00,1381,27.235,23.55,27.685,25.5,23.26,23.35,4.76,2.43,NA,NA,2.33,NA,NA,0.05342843
5/31/2022 11:00,1632,27.685,23.79,27.415,25.9,23.31,23.25,4.96,2.57,NA,NA,2.39,NA,NA,0.050690244
5/31/2022 12:00,2015.5,27.685,24.035,27.26,26,23.4,23.15,5,2.57,NA,NA,2.43,NA,NA,0.034505302
5/31/2022 13:00,1775.5,28.205,24.225,27.81,26.17,23.495,22.95,4.84246,2.73,NA,NA,2.11246,NA,NA,0.029215348
5/31/2022 14:00,1661.5,29.005,24.405,28.665,26.71,23.595,22.85,5.02,2.72,NA,NA,2.3,NA,NA,0.028783075
5/31/2022 15:00,1345.5,28.29,24.615,28.155,26.91,23.7,22.9,5.17,3.22,NA,NA,1.95,NA,NA,0.033065154
5/31/2022 16:00,850.5,27.58,24.765,27.6,26.745,23.825,22.9,5.18,2.98,NA,NA,2.2,NA,NA,0.016985981
5/31/2022 17:00,560.6,27.065,24.825,27.18,26.515,23.935,22.95,5.15,2.81,NA,NA,2.34,NA,NA,0.017897679
5/31/2022 18:00,187.65,26.605,24.825,26.755,26.285,24.015,23,5.00431,2.72,NA,NA,2.28431,NA,NA,0.010465575
5/31/2022 19:00,10.0085,26.125,24.79,26.3,26.02,24.07,23.05,5.41,2.88,NA,NA,2.53,NA,NA,0.004789659
5/31/2022 20:00,0.0535,25.65,24.73,25.84,25.725,24.095,23.1,5.38,2.64,NA,NA,2.74,NA,NA,0.002050887
5/31/2022 21:00,0.0565,25.23,24.655,25.45,25.44,24.1,23.1,5.55,2.66,NA,NA,2.89,NA,NA,0.000886199
5/31/2022 22:00,0.051,24.885,24.545,25.115,25.17,24.085,23.1,6.97,2.53,NA,NA,4.44,NA,NA,0.000912241
5/31/2022 23:00,0.0545,24.595,24.435,24.835,24.93,24.06,23.2,6.88,2.54,NA,NA,4.34,NA,NA,0.00466623
6/1/2022,0.0605,24.35,24.32,24.57,24.71,24.02,23.2,5.68,2.56,NA,NA,3.12,NA,NA,NA
6/1/2022 1:00,0.057,24.18,24.21,24.405,24.52,23.97,23.2,6.13,2.56,NA,NA,3.57,NA,NA,NA
6/1/2022 2:00,0.052,24.125,24.105,24.33,24.395,23.915,23.2,6.13,2.47,NA,NA,3.66,NA,NA,NA
6/1/2022 3:00,0.064,24.04,24.01,24.235,24.295,23.86,23.2,5.36245,2.68,NA,NA,2.68245,NA,NA,NA
6/1/2022 4:00,0.076,23.945,23.935,24.15,24.195,23.805,23.2,5.72,2.36,NA,NA,3.36,NA,NA,NA
6/1/2022 5:00,31.8795,23.88,23.865,24.08,24.11,23.755,23.2,6.29,2.43,NA,NA,3.86,NA,NA,NA
6/1/2022 6:00,213.15,23.905,23.795,24.095,24.055,23.705,23.2,6.32114,2.5,NA,NA,3.82114,NA,NA,NA
6/1/2022 7:00,468.35,24.145,23.745,24.335,24.085,23.66,23.2,5.67216,2.62,NA,NA,3.05216,NA,NA,NA
6/1/2022 8:00,850.3,24.605,23.72,24.85,24.255,23.62,23.15,6.88,2.61,NA,NA,4.27,NA,NA,NA
6/1/2022 9:00,704.5,25.54,23.74,26.29,24.78,23.585,23,5.44,2.55,NA,NA,2.89,NA,NA,0.13321331
6/1/2022 10:00,1096.5,26.22,23.83,26.405,25.21,23.585,23,5,2.68,NA,NA,2.32,NA,NA,0.147446073
6/1/2022 11:00,1754.5,27.295,23.975,26.895,25.545,23.62,22.85,4.9,2.71,NA,NA,2.19,NA,NA,0.072298109
6/1/2022 12:00,1698,27.535,24.165,27.085,25.85,23.665,22.7,5.2767,2.78,NA,NA,2.4967,NA,NA,0.046131717
6/1/2022 13:00,1746.5,28.04,24.345,27.575,26.1,23.735,22.65,5.16,2.94,NA,NA,2.22,NA,NA,0.060304189
6/1/2022 14:00,914.1,28.41,24.52,28.07,26.535,23.81,22.5,5.25,3,NA,NA,2.25,NA,NA,0.029581411
6/1/2022 15:00,1055,27.39,24.7,27.37,26.565,23.91,24.25,5.58,3.28,NA,NA,2.3,NA,NA,0.246090221
6/1/2022 16:00,754.8,27,24.82,27.09,26.405,24.02,23.8,5.6,3.04,NA,NA,2.56,NA,NA,0.203622051
6/1/2022 17:00,156.96,26.685,24.845,26.82,26.265,24.11,23.55,5.85,2.36,NA,NA,3.49,NA,NA,0.156269723
6/1/2022 18:00,9.25,26.22,24.845,26.405,26.07,24.17,23.4,6.47,2.92,NA,NA,3.55,NA,NA,NA
6/1/2022 19:00,1.534,25.835,24.805,26.04,25.825,24.205,23.4,6.73,3.02,NA,NA,3.71,NA,NA,NA
6/1/2022 20:00,0.0655,25.56,24.74,25.77,25.61,24.22,23.4,7.608,3.02,NA,NA,4.588,NA,NA,NA
6/1/2022 21:00,0.0735,25.31,24.67,25.525,25.425,24.22,23.35,6.01549,2.95,NA,NA,3.06549,NA,NA,NA
6/1/2022 22:00,0.077,24.995,24.59,25.23,25.22,24.205,23.3,6.96544,3,NA,NA,3.96544,NA,NA,NA
6/1/2022 23:00,0.0755,24.74,24.505,24.975,25.02,24.18,23.3,6.74,2.9,NA,NA,3.84,NA,NA,NA
6/2/2022,0.059,24.525,24.415,24.765,24.835,24.15,23.3,5.72,2.73,NA,NA,2.99,NA,NA,NA
6/2/2022 1:00,0.0675,24.345,24.32,24.57,24.67,24.11,23.3,6.25865,2.71,NA,NA,3.54865,NA,NA,NA
6/2/2022 2:00,0.0555,24.17,24.23,24.41,24.515,24.06,23.3,6.23,2.54,NA,NA,3.69,NA,NA,0.058839493
6/2/2022 3:00,0.0485,24.02,24.14,24.255,24.375,24.01,23.3,6.88,2.63,NA,NA,4.25,NA,NA,0.001547548
6/2/2022 4:00,0.0935,23.875,24.06,24.105,24.245,23.96,23.3,5.84,2.5,NA,NA,3.34,NA,NA,0.001695733
6/2/2022 5:00,22.872,23.75,23.97,23.975,24.12,23.905,23.3,5.57,2.55,NA,NA,3.02,NA,NA,3.27E-05
6/2/2022 6:00,82.46,23.745,23.9,23.965,24.035,23.855,23.3,5.82929,2.54,NA,NA,3.28929,NA,NA,NA
6/2/2022 7:00,144.655,23.735,23.825,23.94,23.995,23.8,23.8,6.38418,2.42,NA,NA,3.96418,NA,NA,0.008401224
6/2/2022 8:00,617.85,23.755,23.77,23.985,23.945,23.75,23.65,5.97,2.51,NA,NA,3.46,NA,NA,NA
6/2/2022 9:00,765.8,24.02,23.73,24.285,24.02,23.705,23.45,5.28,2.48,NA,NA,2.8,NA,NA,NA
6/2/2022 10:00,570.35,24.375,23.7,24.6,24.185,23.67,23.4,5.82,2.54,NA,NA,3.28,NA,NA,NA
6/2/2022 11:00,488.05,24.255,23.71,24.46,24.225,23.645,23.4,5.28,2.58,NA,NA,2.7,NA,NA,NA
6/2/2022 12:00,804.5,24.345,23.72,24.545,24.225,23.625,23.3,5.11,2.61,NA,NA,2.5,NA,NA,NA
6/2/2022 13:00,1218.25,24.665,23.72,24.835,24.335,23.615,23.3,5.34206,2.56,NA,NA,2.78206,NA,NA,NA
6/2/2022 14:00,1632.5,25.855,23.755,25.86,24.685,23.61,23.15,4.98,2.71,NA,NA,2.27,NA,NA,0.143722985
6/2/2022 15:00,1294,25.95,23.86,25.99,25.12,23.625,23.1,4.98,2.78,NA,NA,2.2,NA,NA,0.056321978
6/2/2022 16:00,956.5,25.43,23.99,25.6,25.12,23.665,23.1,5.5,2.75,NA,NA,2.75,NA,NA,0.041973774
6/2/2022 17:00,554.95,25.09,24.045,25.33,24.99,23.71,23.1,5.53,2.67,NA,NA,2.86,NA,NA,0.017542782
6/2/2022 18:00,191.4,24.76,24.05,25.01,24.845,23.75,23.2,5,2.65,NA,NA,2.35,NA,NA,0.012078208
6/2/2022 19:00,11.038,24.355,24.02,24.62,24.64,23.77,23.2,5.15232,2.62,NA,NA,2.53232,NA,NA,0.004617391
6/2/2022 20:00,0.0595,23.905,23.965,24.185,24.38,23.77,23.2,5.03,2.65,NA,NA,2.38,NA,NA,0.001376965
6/2/2022 21:00,0.069,23.54,23.885,23.83,24.115,23.755,23.2,5.29459,2.45,NA,NA,2.84459,NA,NA,0.003022672
6/2/2022 22:00,0.0675,23.255,23.78,23.545,23.875,23.72,23.2,5.09,2.34,NA,NA,2.75,NA,NA,0.002535253
6/2/2022 23:00,0.0545,23.025,23.675,23.31,23.67,23.675,23.2,5.1,2.27,NA,NA,2.83,NA,NA,0.002010029
6/3/2022,0.0585,22.785,23.57,23.075,23.47,23.625,23.2,5.0826,2.31,NA,NA,2.7726,NA,NA,0.004153966
6/3/2022 1:00,0.068,22.565,23.46,22.845,23.285,23.56,23.2,5.39164,2.27,NA,NA,3.12164,NA,NA,0.008552164
6/3/2022 2:00,0.0575,22.36,23.35,22.64,23.105,23.495,23.2,5.17,2.25,NA,NA,2.92,NA,NA,NA
6/3/2022 3:00,0.064,22.17,23.24,22.45,22.93,23.425,23.2,5.05,2.16,NA,NA,2.89,NA,NA,0.001231703
6/3/2022 4:00,0.1065,22.005,23.13,22.28,22.77,23.355,23.2,5.35,2.13,NA,NA,3.22,NA,NA,0.014401805
6/3/2022 5:00,39.07,21.855,23.03,22.125,22.625,23.28,23.2,4.83,2.17,NA,NA,2.66,NA,NA,0.003755632
6/3/2022 6:00,192.95,21.88,22.925,22.14,22.525,23.205,23.2,5.22,2.09,NA,NA,3.13,NA,NA,0.019110053
6/3/2022 7:00,570.2,22.13,22.84,22.4,22.535,23.135,23.2,5.06,2.1,NA,NA,2.96,NA,NA,NA
6/3/2022 8:00,759.25,22.56,22.79,22.83,22.685,23.065,23.2,5.47542,2.05,NA,NA,3.42542,NA,NA,0.06806019
6/3/2022 9:00,1054.5,23.595,22.785,24.48,23.165,23.015,23.05,4.65,2.14,NA,NA,2.51,NA,NA,0.091900538
6/3/2022 10:00,1013,24.545,22.865,25.095,23.88,22.99,23,4.42,2.32,NA,NA,2.1,NA,NA,0.042947593
6/3/2022 11:00,1708,25.315,23.02,25.16,24.145,23,22.85,4.69,2.37,NA,NA,2.32,NA,NA,0.054593373
6/3/2022 12:00,1409,25.57,23.2,25.345,24.39,23.045,22.75,4.58,2.4,NA,NA,2.18,NA,NA,0.050842222
6/3/2022 13:00,1838,26.2,23.365,25.875,24.64,23.105,22.65,4.90456,2.49,NA,NA,2.41456,NA,NA,0.043579165
6/3/2022 14:00,1522.5,26.7,23.535,26.415,25.08,23.17,22.55,4.91,2.61,NA,NA,2.3,NA,NA,0.04097048
6/3/2022 15:00,1193.5,26.24,23.715,26.205,25.3,23.255,22.6,4.68,3.03,NA,NA,1.65,NA,NA,0.026729828
6/3/2022 16:00,893.05,25.62,23.85,25.75,25.205,23.355,22.6,4.96119,2.76,NA,NA,2.20119,NA,NA,0.019656696
6/3/2022 17:00,451.35,25.28,23.905,25.46,25.045,23.44,22.7,5.06791,2.62,NA,NA,2.44791,NA,NA,0.011458048
6/3/2022 18:00,171.6,24.98,23.92,25.18,24.895,23.505,22.7,5.55,2.79,NA,NA,2.76,NA,NA,0.005315273
6/3/2022 19:00,7.2755,24.555,23.9,24.78,24.69,23.545,22.7,5.05,2.57,NA,NA,2.48,NA,NA,0.010921588
6/3/2022 20:00,0.0535,24.245,23.865,24.48,24.47,23.57,22.7,5.93,2.44,NA,NA,3.49,NA,NA,0.003270038
6/3/2022 21:00,0.056,24.06,23.805,24.295,24.295,23.57,22.7,5.47633,2.42,NA,NA,3.05633,NA,NA,0.00871127
6/3/2022 22:00,0.061,23.85,23.735,24.08,24.14,23.56,22.7,5.23648,2.41,NA,NA,2.82648,NA,NA,0.011145313
6/3/2022 23:00,0.045,23.645,23.67,23.875,23.98,23.54,22.75,6.25903,2.43,NA,NA,3.82903,NA,NA,0.007855485
6/4/2022,0.0285,23.345,23.595,23.57,23.805,23.515,25.1,6.66,2.39,NA,NA,4.27,NA,NA,0.001573835
6/4/2022 1:00,0.0535,22.72,23.515,22.955,23.455,23.485,29.1,6.21,2.33,NA,NA,3.88,NA,NA,0.00147041
6/4/2022 2:00,0.064,22.46,23.39,22.675,23.13,23.435,26.45,5.22,2.02,NA,NA,3.2,NA,NA,0.010736647
6/4/2022 3:00,0.075,22.32,23.26,22.53,22.945,23.365,25.5,4.19668,1.25,NA,NA,2.94668,NA,NA,NA
6/4/2022 4:00,0.086,22.23,23.14,22.44,22.815,23.29,25.1,4.56,1.71,NA,NA,2.85,NA,NA,NA
6/4/2022 5:00,20.6585,22.155,23.04,22.375,22.72,23.215,24.9,4.83,1.96,NA,NA,2.87,NA,NA,0.001811801
6/4/2022 6:00,258.1,22.14,22.945,22.37,22.65,23.145,24.8,4.81,2.14,NA,NA,2.67,NA,NA,0.032233786
6/4/2022 7:00,412.45,22.395,22.87,22.605,22.675,23.085,24.7,4.68,2.16,NA,NA,2.52,NA,NA,NA
6/4/2022 8:00,753.75,22.81,22.825,23.015,22.815,23.03,24.6,4.7,2.22,NA,NA,2.48,NA,NA,NA
6/4/2022 9:00,1048.25,23.455,22.825,23.725,23.105,22.985,24.55,4.79554,2.35,NA,NA,2.44554,NA,NA,NA
6/4/2022 10:00,1303,24.77,22.875,25.015,23.73,22.965,24.4,4.53,2.41,NA,NA,2.12,NA,NA,NA
6/4/2022 11:00,1350.5,25.6,23.035,25.4,24.22,22.97,24.25,4.59,2.48,NA,NA,2.11,NA,NA,0.140866508
6/4/2022 12:00,1709.5,25.71,23.23,25.575,24.505,23.015,24.15,4.78761,2.59,NA,NA,2.19761,NA,NA,0.082619229
6/4/2022 13:00,1679,26.405,23.4,26.18,24.82,23.08,24.05,4.76651,2.7,NA,NA,2.06651,NA,NA,0.068445938
6/4/2022 14:00,1216.75,26.755,23.575,26.61,25.255,23.16,23.9,4.86,2.79,NA,NA,2.07,NA,NA,0.043240609
6/4/2022 15:00,621.65,26.19,23.755,26.265,25.385,23.255,23.9,5.16,3.24,NA,NA,1.92,NA,NA,0.018584047
6/4/2022 16:00,936,25.83,23.875,25.99,25.31,23.355,23.9,5.17,2.91,NA,NA,2.26,NA,NA,0.031964908
6/4/2022 17:00,531.35,25.575,23.94,25.805,25.23,23.45,23.9,5.22003,2.84,NA,NA,2.38003,NA,NA,0.017501997
6/4/2022 18:00,153.45,25.22,23.975,25.46,25.105,23.525,24,5.23696,2.85,NA,NA,2.38696,NA,NA,0.003446219
6/4/2022 19:00,14.8475,24.81,23.97,25.06,24.895,23.57,24,5.39636,2.85,NA,NA,2.54636,NA,NA,0.002801174
6/4/2022 20:00,0.0405,24.42,23.94,24.68,24.66,23.605,24,5.53,2.76,NA,NA,2.77,NA,NA,0.003734184
6/4/2022 21:00,0.05,24.08,23.885,24.355,24.425,23.62,24,5,2.51,NA,NA,2.49,NA,NA,0.010389216
6/4/2022 22:00,0.0705,23.805,23.81,24.075,24.21,23.615,24,6.51,2.53,NA,NA,3.98,NA,NA,NA
6/4/2022 23:00,0.066,23.555,23.725,23.815,24.01,23.595,24,5.1,2.47,NA,NA,2.63,NA,NA,0.007714764
6/5/2022,0.059,23.295,23.64,23.57,23.815,23.565,24,5.32519,2.45,NA,NA,2.87519,NA,NA,0.240348032
6/5/2022 1:00,0.0555,23.05,23.545,23.33,23.625,23.525,24,5.27,2.37,NA,NA,2.9,NA,NA,NA
6/5/2022 2:00,0.0625,22.81,23.455,23.095,23.435,23.48,24.1,5.78,2.32,NA,NA,3.46,NA,NA,NA
6/5/2022 3:00,0.0615,22.62,23.355,22.895,23.26,23.425,24.1,5.04969,2.26,NA,NA,2.78969,NA,NA,0.002433211
6/5/2022 4:00,0.102,22.47,23.255,22.74,23.105,23.375,24.1,5.4,2.27,NA,NA,3.13,NA,NA,0.000398772
6/5/2022 5:00,34.32,22.3,23.165,22.565,22.96,23.315,24.1,4.79,2.22,NA,NA,2.57,NA,NA,0.000639534
6/5/2022 6:00,265.75,22.27,23.075,22.53,22.84,23.255,24.1,5.17,2.18,NA,NA,2.99,NA,NA,NA
6/5/2022 7:00,646.95,22.54,22.99,22.79,22.84,23.195,24.05,5.34,2.15,NA,NA,3.19,NA,NA,NA
6/5/2022 8:00,1019.5,23.23,22.95,23.56,23.07,23.135,23.95,5.56,2.21,NA,NA,3.35,NA,NA,0.220163945
6/5/2022 9:00,1356.5,24.955,22.965,26.07,23.855,23.09,23.8,4.99323,2.22,NA,NA,2.77323,NA,NA,0.127847125
6/5/2022 10:00,1585.5,26.995,23.125,27.525,25.13,23.085,23.6,5.03,2.52,NA,NA,2.51,NA,NA,0.069887653
6/5/2022 11:00,1571.5,27.62,23.445,27.215,25.585,23.14,23.45,4.72,2.54,NA,NA,2.18,NA,NA,0.063387456
6/5/2022 12:00,1641.5,27.3,23.745,27.02,25.715,23.25,23.4,4.79,2.61,NA,NA,2.18,NA,NA,0.044605881
6/5/2022 13:00,1763.5,27.71,23.97,27.375,25.855,23.365,23.3,5.04831,2.74,NA,NA,2.30831,NA,NA,0.063753503
6/5/2022 14:00,1492,28.12,24.15,27.855,26.25,23.48,23.2,4.96,2.84,NA,NA,2.12,NA,NA,0.044910853
6/5/2022 15:00,1252.5,27.695,24.355,27.61,26.435,23.6,23.2,5.02343,3.31,NA,NA,1.71343,NA,NA,0.030811768
6/5/2022 16:00,918,27.045,24.505,27.145,26.325,23.725,23.2,5.17,2.96,NA,NA,2.21,NA,NA,0.02447691
6/5/2022 17:00,597.5,26.72,24.57,26.885,26.17,23.835,23.25,5.18,3,NA,NA,2.18,NA,NA,0.018267185
6/5/2022 18:00,232.15,26.465,24.6,26.635,26.055,23.93,23.3,5.26,2.99,NA,NA,2.27,NA,NA,0.010217491
6/5/2022 19:00,14.4765,26.04,24.61,26.23,25.87,23.995,23.3,5.72,2.85,NA,NA,2.87,NA,NA,0.004134634
6/5/2022 20:00,0.044,25.545,24.58,25.77,25.61,24.035,23.3,5.57,2.82,NA,NA,2.75,NA,NA,0.003232334
6/5/2022 21:00,0.0595,25.15,24.525,25.375,25.335,24.06,23.35,6.13,2.74,NA,NA,3.39,NA,NA,0.005299435
6/5/2022 22:00,0.0455,24.81,24.445,25.05,25.08,24.06,23.4,6.24,2.6,NA,NA,3.64,NA,NA,NA
6/5/2022 23:00,0.06,24.55,24.355,24.795,24.86,24.045,23.4,6.26,2.64,NA,NA,3.62,NA,NA,0.003707314
6/6/2022,0.0585,24.335,24.265,24.58,24.675,24.02,23.4,5.34,2.55,NA,NA,2.79,NA,NA,0.009272278
6/6/2022 1:00,0.041,24.13,24.165,24.375,24.495,23.98,23.4,5.27584,2.6,NA,NA,2.67584,NA,NA,0.037361613
6/6/2022 2:00,0.038,23.92,24.075,24.16,24.325,23.94,23.4,5.1,2.64,NA,NA,2.46,NA,NA,NA
6/6/2022 3:00,0.0575,23.72,23.98,23.965,24.16,23.895,23.4,5.48,2.57,NA,NA,2.91,NA,NA,NA
6/6/2022 4:00,0.0915,23.55,23.895,23.79,24.005,23.845,23.4,5.19,2.38,NA,NA,2.81,NA,NA,0.006975232
6/6/2022 5:00,30.8805,23.405,23.805,23.65,23.865,23.795,23.4,5.41,2.35,NA,NA,3.06,NA,NA,0.000257272
6/6/2022 6:00,149.8,23.425,23.725,23.66,23.77,23.735,23.4,6.19,2.36,NA,NA,3.83,NA,NA,NA
6/6/2022 7:00,245.2,23.63,23.65,23.83,23.78,23.685,23.4,5.9,2.33,NA,NA,3.57,NA,NA,NA
6/6/2022 8:00,594.2,24.005,23.605,24.185,23.88,23.635,23.3,5.32741,2.36,NA,NA,2.96741,NA,NA,NA
6/6/2022 9:00,929.9,24.76,23.605,25.13,24.195,23.595,23.25,5.05,2.44,NA,NA,2.61,NA,NA,0.14180272
6/6/2022 10:00,1389,26.45,23.67,26.605,24.93,23.58,23.05,4.92,2.5,NA,NA,2.42,NA,NA,0.090742169
6/6/2022 11:00,1256.5,27.095,23.855,26.83,25.475,23.59,22.95,4.91,2.59,NA,NA,2.32,NA,NA,0.066358299
6/6/2022 12:00,1599,27.08,24.075,26.895,25.695,23.65,22.9,4.99213,2.69,NA,NA,2.30213,NA,NA,0.049034464
6/6/2022 13:00,1590,27.615,24.25,27.34,25.935,23.73,22.75,5.18,2.77,NA,NA,2.41,NA,NA,0.049724812
6/6/2022 14:00,1390,27.965,24.42,27.785,26.315,23.815,22.7,5.34,2.93,NA,NA,2.41,NA,NA,0.03589235
6/6/2022 15:00,1299,27.685,24.6,27.64,26.525,23.91,22.7,5.14,3.11,NA,NA,2.03,NA,NA,0.034805688
6/6/2022 16:00,952,27.16,24.735,27.25,26.465,24.02,22.7,5.35,2.94,NA,NA,2.41,NA,NA,0.021863182
6/6/2022 17:00,529.7,26.8,24.805,26.955,26.315,24.12,22.7,5.47,2.85,NA,NA,2.62,NA,NA,0.019305916
6/6/2022 18:00,181.35,26.435,24.825,26.605,26.16,24.195,22.7,5.43,3.01,NA,NA,2.42,NA,NA,0.016912508
6/6/2022 19:00,12.178,26.025,24.815,26.22,25.945,24.25,22.8,5.29,2.92,NA,NA,2.37,NA,NA,0.008833684
6/6/2022 20:00,0.047,25.63,24.775,25.845,25.705,24.275,22.8,5.34117,2.84,NA,NA,2.50117,NA,NA,0.008723088
6/6/2022 21:00,0.0535,25.285,24.72,25.51,25.47,24.29,22.8,5.81,3.17,NA,NA,2.64,NA,NA,0.00675689
6/6/2022 22:00,0.07,24.97,24.64,25.205,25.24,24.285,22.8,5.75704,2.61,NA,NA,3.14704,NA,NA,0.003370723
6/6/2022 23:00,0.0645,24.66,24.555,24.9,25.015,24.265,22.8,5.96,2.58,NA,NA,3.38,NA,NA,0.001610694
6/7/2022,0.063,24.365,24.45,24.61,24.795,24.23,22.9,5.9,2.51,NA,NA,3.39,NA,NA,NA
6/7/2022 1:00,0.065,24.115,24.35,24.37,24.58,24.19,22.9,5.32,2.49,NA,NA,2.83,NA,NA,NA
6/7/2022 2:00,0.0655,23.975,24.245,24.22,24.415,24.14,22.9,6.86,2.42,NA,NA,4.44,NA,NA,NA
6/7/2022 3:00,0.0555,23.795,24.145,24.045,24.26,24.085,22.9,6.61,2.49,NA,NA,4.12,NA,NA,0.002183203
6/7/2022 4:00,0.1115,23.7,24.055,23.94,24.13,24.025,22.9,7.31,2.43,NA,NA,4.88,NA,NA,0.039594079
6/7/2022 5:00,32.34,23.56,23.97,23.795,24.01,23.975,22.9,6.95,2.39,NA,NA,4.56,NA,NA,0.004556411
6/7/2022 6:00,216.4,23.52,23.89,23.755,23.91,23.915,22.9,6.96842,2.36,NA,NA,4.60842,NA,NA,NA
6/7/2022 7:00,380.7,23.775,23.805,23.99,23.915,23.855,22.85,6.2,2.35,NA,NA,3.85,NA,NA,NA
6/7/2022 8:00,763.5,24.255,23.765,24.495,24.075,23.81,22.8,6.65,2.41,NA,NA,4.24,NA,NA,0.161502938
6/7/2022 9:00,1278,25.3,23.78,26.065,24.53,23.77,22.7,5.21,2.46,NA,NA,2.75,NA,NA,0.086658258
6/7/2022 10:00,1443,27.305,23.875,27.795,25.635,23.755,22.55,5.15,2.59,NA,NA,2.56,NA,NA,0.065128364
6/7/2022 11:00,1725.5,28.055,24.13,27.65,26.11,23.795,22.4,4.83363,2.69,NA,NA,2.14363,NA,NA,0.049813362
6/7/2022 12:00,1869,27.84,24.395,27.54,26.27,23.875,22.3,5.13061,2.71,NA,NA,2.42061,NA,NA,0.040423972
6/7/2022 13:00,1707,28.355,24.6,27.955,26.47,23.965,22.2,5.13,2.76,NA,NA,2.37,NA,NA,0.040478468
6/7/2022 14:00,1554.5,28.675,24.775,28.425,26.875,24.065,22.15,5.27,2.9,NA,NA,2.37,NA,NA,0.027713221
6/7/2022 15:00,1317.5,28.35,24.97,28.31,27.1,24.175,22.1,5.0938,3.46,NA,NA,1.6338,NA,NA,0.026089729
6/7/2022 16:00,943,27.645,25.11,27.77,26.98,24.29,22.2,5.48,2.98,NA,NA,2.5,NA,NA,0.020782706
6/7/2022 17:00,546.75,27.24,25.165,27.425,26.77,24.4,22.2,5.54,3.06,NA,NA,2.48,NA,NA,0.013312709
6/7/2022 18:00,186.55,26.89,25.185,27.075,26.59,24.475,22.2,5.5,2.96,NA,NA,2.54,NA,NA,0.006565904
6/7/2022 19:00,12.324,26.475,25.165,26.67,26.365,24.53,22.3,5.72,3.01,NA,NA,2.71,NA,NA,0.005783928
6/7/2022 20:00,0.0515,26.055,25.115,26.265,26.115,24.555,22.3,6.84,2.9,NA,NA,3.94,NA,NA,0.00235401
6/7/2022 21:00,0.0575,25.705,25.05,25.925,25.86,24.57,22.3,8.06,2.97,NA,NA,5.09,NA,NA,0.002996059
6/7/2022 22:00,0.062,25.41,24.97,25.64,25.625,24.56,22.3,6.06,2.9,NA,NA,3.16,NA,NA,0.003348545
6/7/2022 23:00,0.05,25.145,24.875,25.375,25.42,24.54,22.3,5.71,2.96,NA,NA,2.75,NA,NA,0.007094275
6/8/2022,0.058,24.905,24.785,25.13,25.22,24.505,22.3,6.6,2.82,NA,NA,3.78,NA,NA,NA
6/8/2022 1:00,0.075,24.66,24.685,24.905,25.03,24.46,22.3,6.65,2.64,NA,NA,4.01,NA,NA,NA
6/8/2022 2:00,0.058,24.445,24.585,24.695,24.85,24.415,22.3,6.86,2.72,NA,NA,4.14,NA,NA,0.004669943
6/8/2022 3:00,0.069,24.26,24.485,24.505,24.69,24.365,22.3,7.18,2.66,NA,NA,4.52,NA,NA,0.005373367
6/8/2022 4:00,0.121,24.09,24.395,24.34,24.535,24.315,22.3,6.67,2.48,NA,NA,4.19,NA,NA,0.006553135
6/8/2022 5:00,44.21,23.98,24.3,24.22,24.4,24.255,22.3,6.80956,2.58,NA,NA,4.22956,NA,NA,0.001162843
6/8/2022 6:00,209.05,23.99,24.21,24.22,24.31,24.195,22.3,8.57,2.46,NA,NA,6.11,NA,NA,0.008308995
6/8/2022 7:00,348.35,24.235,24.14,24.44,24.325,24.14,22.3,7.06,2.57,NA,NA,4.49,NA,NA,NA
6/8/2022 8:00,662.25,24.63,24.095,24.82,24.45,24.09,22.25,6.11,2.53,NA,NA,3.58,NA,NA,0.238830748
6/8/2022 9:00,1062.5,25.65,24.105,26.235,24.875,24.05,22.15,5.56,2.61,NA,NA,2.95,NA,NA,0.116192341
6/8/2022 10:00,1104,26.69,24.19,27.04,25.59,24.04,22.05,5.3294,2.76,NA,NA,2.5694,NA,NA,0.060094724
6/8/2022 11:00,1543.5,27.685,24.365,27.32,25.96,24.06,21.95,5.28,2.74,NA,NA,2.54,NA,NA,0.070624488
